Type,Sequence,Product_ID,Price,Open_24h,Volume_24h,Low_24h,High_24h,Volume_30d,Best_bid,Best_bid_size,Best_ask,Best_ask_size,Side,Trade_ID,Last_size,Time
ticker,53112592775,BTC-USD,19239.6,18086.83,50667.53347808,18055.25,19260.5,658200.70495221,19238.85,0.01960000,19239.70,0.01000000,buy,483098925,0.01,2023-01-13T15:27:48.338094Z
ticker,53112592777,BTC-USD,19239.7,18086.83,50667.54347808,18055.25,19260.5,658200.71495221,19238.85,0.01960000,19239.77,0.01000000,buy,483098926,0.01,2023-01-13T15:27:48.338094Z
ticker,53112592779,BTC-USD,19239.77,18086.83,50667.55347808,18055.25,19260.5,658200.72495221,19238.85,0.01960000,19241.49,0.33500000,buy,483098927,0.01,2023-01-13T15:27:48.338094Z
ticker,53112592781,BTC-USD,19241.49,18086.83,50667.88847808,18055.25,19260.5,658201.05995221,19238.85,0.01960000,19244.30,0.05316596,buy,483098928,0.335,2023-01-13T15:27:48.338094Z
ticker,53112592783,BTC-USD,19244.3,18086.83,50667.94164404,18055.25,19260.5,658201.11311817,19238.85,0.01960000,19244.34,0.01587943,buy,483098929,0.05316596,2023-01-13T15:27:48.338094Z
ticker,53112592785,BTC-USD,19244.34,18086.83,50667.95752347,18055.25,19260.5,658201.12899760,19238.85,0.01960000,19244.37,0.05000000,buy,483098930,0.01587943,2023-01-13T15:27:48.338094Z
ticker,53112592787,BTC-USD,19244.37,18086.83,50668.00752347,18055.25,19260.5,658201.17899760,19238.85,0.01960000,19244.38,0.07836169,buy,483098931,0.05,2023-01-13T15:27:48.338094Z
ticker,53112592789,BTC-USD,19244.38,18086.83,50668.01460985,18055.25,19260.5,658201.18608398,19238.85,0.01960000,19244.38,0.07127531,buy,483098932,0.00708638,2023-01-13T15:27:48.338094Z
ticker,53112592791,BTC-USD,19244.38,18086.83,50668.02936186,18055.25,19260.5,658201.20083599,19238.85,0.01960000,19244.38,0.05652330,buy,483098933,0.01475201,2023-01-13T15:27:48.338094Z
ticker,53112592793,BTC-USD,19244.38,18086.83,50668.05348688,18055.25,19260.5,658201.22496101,19238.85,0.01960000,19244.38,0.03239828,buy,483098934,0.02412502,2023-01-13T15:27:48.338094Z
ticker,53112593976,BTC-USD,19244.31,18086.83,50668.06348688,18055.25,19260.5,658201.23496101,19243.10,0.10078000,19245.64,0.00271464,buy,483098935,0.01,2023-01-13T15:27:48.948278Z
ticker,53112593978,BTC-USD,19245.64,18086.83,50668.06620152,18055.25,19260.5,658201.23767565,19243.10,0.10078000,19247.13,0.01220536,buy,483098936,0.00271464,2023-01-13T15:27:48.948278Z
ticker,53112593980,BTC-USD,19247.13,18086.83,50668.07840688,18055.25,19260.5,658201.24988101,19243.10,0.10078000,19247.89,0.02598200,buy,483098937,0.01220536,2023-01-13T15:27:48.948278Z
ticker,53112593982,BTC-USD,19247.89,18086.83,50668.07923944,18055.25,19260.5,658201.25071357,19243.10,0.10078000,19247.89,0.02514944,buy,483098938,0.00083256,2023-01-13T15:27:48.948278Z
ticker,53112594417,BTC-USD,19244.3,18086.83,50668.08923944,18055.25,19260.5,658201.26071357,19244.12,0.13040987,19248.58,0.13562664,buy,483098939,0.01,2023-01-13T15:27:49.093957Z
ticker,53112594658,BTC-USD,19248.57,18086.83,50668.13897196,18055.25,19260.5,658201.31044609,19244.34,0.06488730,19248.57,0.02826748,buy,483098940,0.04973252,2023-01-13T15:27:49.174059Z
ticker,53112594911,BTC-USD,19244.57,18086.83,50668.13900127,18055.25,19260.5,658201.31047540,19244.57,0.18078286,19248.57,0.01000000,sell,483098941,0.00002931,2023-01-13T15:27:49.271643Z
ticker,53112595112,BTC-USD,19244.68,18086.83,50668.17521289,18055.25,19260.5,658201.34668702,19244.68,0.05178838,19248.55,0.08700000,sell,483098942,0.03621162,2023-01-13T15:27:49.405555Z
ticker,53112595258,BTC-USD,19248.54,18086.83,50668.17521998,18055.25,19260.5,658201.34669411,19244.69,0.08800000,19248.54,0.29799291,buy,483098943,0.00000709,2023-01-13T15:27:49.490833Z
ticker,53112595416,BTC-USD,19244.75,18086.83,50668.26321998,18055.25,19260.5,658201.43469411,19244.69,0.02629579,19248.52,0.29800000,sell,483098944,0.088,2023-01-13T15:27:49.608494Z
ticker,53112595418,BTC-USD,19244.69,18086.83,50668.28951577,18055.25,19260.5,658201.46098990,19244.30,0.03218518,19248.52,0.29800000,sell,483098945,0.02629579,2023-01-13T15:27:49.608494Z
ticker,53112595994,BTC-USD,19248.58,18086.83,50668.42514241,18055.25,19260.5,658201.59661654,19245.40,0.08800000,19248.58,0.00385000,buy,483098946,0.13562664,2023-01-13T15:27:49.956407Z
ticker,53112595996,BTC-USD,19248.58,18086.83,50668.42899241,18055.25,19260.5,658201.60046654,19245.40,0.08800000,19249.81,0.00040076,buy,483098947,0.00385,2023-01-13T15:27:49.956407Z
ticker,53112595998,BTC-USD,19249.81,18086.83,50668.42939317,18055.25,19260.5,658201.60086730,19245.40,0.08800000,19249.82,0.01379320,buy,483098948,0.00040076,2023-01-13T15:27:49.956407Z
ticker,53112596000,BTC-USD,19249.82,18086.83,50668.44318637,18055.25,19260.5,658201.61466050,19245.40,0.08800000,19249.89,0.00223968,buy,483098949,0.0137932,2023-01-13T15:27:49.956407Z
ticker,53112596002,BTC-USD,19249.89,18086.83,50668.44542605,18055.25,19260.5,658201.61690018,19245.40,0.08800000,19249.92,0.04000000,buy,483098950,0.00223968,2023-01-13T15:27:49.956407Z
ticker,53112596004,BTC-USD,19249.92,18086.83,50668.47951577,18055.25,19260.5,658201.65098990,19245.40,0.08800000,19249.92,0.00591028,buy,483098951,0.03408972,2023-01-13T15:27:49.956407Z
ticker,53112596022,BTC-USD,19249.92,18086.83,50668.48090737,18055.25,19260.5,658201.65238150,19245.40,0.08800000,19249.92,0.00451868,buy,483098952,0.0013916,2023-01-13T15:27:49.964675Z
ticker,53112596120,BTC-USD,19248.57,18086.83,50668.58090737,18055.25,19260.5,658201.75238150,19245.46,0.19530947,19250.00,3.53558513,sell,483098953,0.1,2023-01-13T15:27:49.999497Z
ticker,53112596159,BTC-USD,19248.58,18086.83,50668.60090737,18055.25,19260.5,658201.77238150,19247.20,0.02597700,19249.91,1.72569365,sell,483098954,0.02,2023-01-13T15:27:50.008744Z
ticker,53112596267,BTC-USD,19249.9,18086.83,50668.60252550,18055.25,19260.5,658201.77399963,19247.20,0.02597700,19249.90,0.08838187,buy,483098955,0.00161813,2023-01-13T15:27:50.058520Z
ticker,53112596344,BTC-USD,19248.57,18086.83,50668.60776293,18055.25,19260.5,658201.77923706,19247.73,0.01974000,19248.57,0.00476257,buy,483098956,0.00523743,2023-01-13T15:27:50.088866Z
ticker,53112596537,BTC-USD,19247.7,18086.83,50668.70854293,18055.25,19260.5,658201.88001706,19247.70,0.08800000,19249.88,0.09800000,sell,483098957,0.10078,2023-01-13T15:27:50.187941Z
ticker,53112596539,BTC-USD,19247.7,18086.83,50668.79646293,18055.25,19260.5,658201.96793706,19247.70,0.00008000,19249.88,0.09800000,sell,483098958,0.08792,2023-01-13T15:27:50.187941Z
ticker,53112596727,BTC-USD,19248.56,18086.83,50668.80646293,18055.25,19260.5,658201.97793706,19246.22,0.01292000,19249.87,0.05850008,buy,483098959,0.01,2023-01-13T15:27:50.282610Z
ticker,53112596729,BTC-USD,19249.87,18086.83,50668.82646293,18055.25,19260.5,658201.99793706,19246.22,0.01292000,19249.87,0.03850008,buy,483098960,0.02,2023-01-13T15:27:50.282610Z
ticker,53112596811,BTC-USD,19249.87,18086.83,50668.86496301,18055.25,19260.5,658202.03643714,19246.23,0.33500000,19250.00,3.53558513,buy,483098961,0.03850008,2023-01-13T15:27:50.312579Z
ticker,53112596865,BTC-USD,19249.87,18086.83,50668.87496301,18055.25,19260.5,658202.04643714,19246.29,0.04611306,19250.00,3.53558513,buy,483098962,0.01,2023-01-13T15:27:50.330836Z
ticker,53112596867,BTC-USD,19250,18086.83,50670.41076941,18055.25,19260.5,658203.58224354,19246.29,0.04611306,19250.00,1.99977873,buy,483098963,1.5358064,2023-01-13T15:27:50.330836Z
ticker,53112596872,BTC-USD,19250,18086.83,50670.86985308,18055.25,19260.5,658204.04132721,19246.29,0.04611306,19250.00,1.54069506,buy,483098964,0.45908367,2023-01-13T15:27:50.331000Z
ticker,53112596877,BTC-USD,19250,18086.83,50671.97180456,18055.25,19260.5,658205.14327869,19246.29,0.04611306,19250.00,0.43874358,buy,483098965,1.10195148,2023-01-13T15:27:50.331102Z
ticker,53112596888,BTC-USD,19250,18086.83,50672.41054814,18055.25,19260.5,658205.58202227,19246.29,0.04611306,19252.40,0.01300393,buy,483098966,0.43874358,2023-01-13T15:27:50.331293Z
ticker,53112596930,BTC-USD,19246.29,18086.83,50672.41931559,18055.25,19260.5,658205.59078972,19246.29,0.12534561,19252.40,0.01300393,sell,483098967,0.00876745,2023-01-13T15:27:50.338246Z
ticker,53112597761,BTC-USD,19246.36,18086.83,50672.48487529,18055.25,19260.5,658205.65634942,19246.35,0.08225711,19251.52,0.29800000,sell,483098968,0.0655597,2023-01-13T15:27:50.935168Z
ticker,53112597763,BTC-USD,19246.35,18086.83,50672.56713240,18055.25,19260.5,658205.73860653,19246.34,0.05195001,19251.52,0.29800000,sell,483098969,0.08225711,2023-01-13T15:27:50.935168Z
ticker,53112597765,BTC-USD,19246.34,18086.83,50672.59310726,18055.25,19260.5,658205.76458139,19246.34,0.02597515,19251.52,0.29800000,sell,483098970,0.02597486,2023-01-13T15:27:50.935168Z
ticker,53112597767,BTC-USD,19246.34,18086.83,50672.61908241,18055.25,19260.5,658205.79055654,19246.33,0.10000000,19251.52,0.29800000,sell,483098971,0.02597515,2023-01-13T15:27:50.935168Z
ticker,53112597769,BTC-USD,19246.33,18086.83,50672.71908241,18055.25,19260.5,658205.89055654,19246.30,0.05000000,19251.52,0.29800000,sell,483098972,0.1,2023-01-13T15:27:50.935168Z
ticker,53112597771,BTC-USD,19246.3,18086.83,50672.76908241,18055.25,19260.5,658205.94055654,19246.29,0.06118326,19251.52,0.29800000,sell,483098973,0.05,2023-01-13T15:27:50.935168Z
ticker,53112597773,BTC-USD,19246.29,18086.83,50672.82199221,18055.25,19260.5,658205.99346634,19246.29,0.00827346,19251.52,0.29800000,sell,483098974,0.0529098,2023-01-13T15:27:50.935168Z
ticker,53112598552,BTC-USD,19246.35,18086.83,50672.82407221,18055.25,19260.5,658205.99554634,19245.40,0.05074323,19249.86,0.05725734,buy,483098975,0.00208,2023-01-13T15:27:51.338296Z
ticker,53112598554,BTC-USD,19249.86,18086.83,50672.83199221,18055.25,19260.5,658206.00346634,19245.40,0.05074323,19249.86,0.04933734,buy,483098976,0.00792,2023-01-13T15:27:51.338296Z
ticker,53112598560,BTC-USD,19249.86,18086.83,50672.83674601,18055.25,19260.5,658206.00822014,19245.40,0.05074323,19249.86,0.04458354,buy,483098977,0.0047538,2023-01-13T15:27:51.342102Z
ticker,53112598927,BTC-USD,19249.74,18086.83,50672.83680621,18055.25,19260.5,658206.00828034,19245.48,0.02597828,19249.74,0.15360546,buy,483098978,0.0000602,2023-01-13T15:27:51.589618Z
ticker,53112598950,BTC-USD,19249.68,18086.83,50672.84572156,18055.25,19260.5,658206.01719569,19245.48,0.02597828,19249.68,0.03987106,buy,483098979,0.00891535,2023-01-13T15:27:51.606688Z
ticker,53112599373,BTC-USD,19249.54,18086.83,50672.86572156,18055.25,19260.5,658206.03719569,19245.79,0.04554195,19249.54,0.01000000,buy,483098980,0.02,2023-01-13T15:27:52.044749Z
ticker,53112599375,BTC-USD,19249.54,18086.83,50672.87572156,18055.25,19260.5,658206.04719569,19245.79,0.04554195,19249.58,0.01000000,buy,483098981,0.01,2023-01-13T15:27:52.044749Z
ticker,53112599377,BTC-USD,19249.58,18086.83,50672.88572156,18055.25,19260.5,658206.05719569,19245.79,0.04554195,19249.65,0.00536716,buy,483098982,0.01,2023-01-13T15:27:52.044749Z
ticker,53112599379,BTC-USD,19249.65,18086.83,50672.89108872,18055.25,19260.5,658206.06256285,19245.79,0.04554195,19249.81,0.00506914,buy,483098983,0.00536716,2023-01-13T15:27:52.044749Z
ticker,53112599435,BTC-USD,19249.53,18086.83,50672.91108872,18055.25,19260.5,658206.08256285,19246.38,0.33500000,19249.54,0.02000000,buy,483098984,0.02,2023-01-13T15:27:52.067720Z
ticker,53112599488,BTC-USD,19250.19,18086.83,50672.91119205,18055.25,19260.5,658206.08266618,19246.42,0.12468879,19250.19,0.01237124,buy,483098985,0.00010333,2023-01-13T15:27:52.085582Z
ticker,53112599828,BTC-USD,19250.19,18086.83,50672.92356205,18055.25,19260.5,658206.09503618,19247.07,0.33500000,19250.19,0.00000124,buy,483098986,0.01237,2023-01-13T15:27:52.255687Z
ticker,53112600723,BTC-USD,19256.24,18086.83,50672.96847886,18055.25,19260.5,658206.13995299,19250.50,0.33500000,19256.27,0.02793829,buy,483098987,0.04491681,2023-01-13T15:27:52.666145Z
ticker,53112600725,BTC-USD,19256.27,18086.83,50672.97044738,18055.25,19260.5,658206.14192151,19250.50,0.33500000,19256.27,0.02596977,buy,483098988,0.00196852,2023-01-13T15:27:52.666145Z
ticker,53112600727,BTC-USD,19256.27,18086.83,50672.99641715,18055.25,19260.5,658206.16789128,19250.50,0.33500000,19257.03,1.34860775,buy,483098989,0.02596977,2023-01-13T15:27:52.666145Z
ticker,53112601416,BTC-USD,19256.2,18086.83,50672.99771144,18055.25,19260.5,658206.16918557,19251.99,0.04588336,19256.20,0.20870571,buy,483098990,0.00129429,2023-01-13T15:27:53.042964Z
ticker,53112601809,BTC-USD,19252.14,18086.83,50673.08571144,18055.25,19260.5,658206.25718557,19252.05,0.02597828,19256.11,0.25390343,sell,483098991,0.088,2023-01-13T15:27:53.293617Z
ticker,53112601811,BTC-USD,19252.05,18086.83,50673.11168972,18055.25,19260.5,658206.28316385,19252.02,0.02597828,19256.11,0.25390343,sell,483098992,0.02597828,2023-01-13T15:27:53.293617Z
ticker,53112601813,BTC-USD,19252.02,18086.83,50673.13766800,18055.25,19260.5,658206.30914213,19251.96,0.01000000,19256.11,0.25390343,sell,483098993,0.02597828,2023-01-13T15:27:53.293617Z
ticker,53112601815,BTC-USD,19251.96,18086.83,50673.14766800,18055.25,19260.5,658206.31914213,19251.95,0.02000000,19256.11,0.25390343,sell,483098994,0.01,2023-01-13T15:27:53.293617Z
ticker,53112601817,BTC-USD,19251.95,18086.83,50673.16766800,18055.25,19260.5,658206.33914213,19251.35,0.13213555,19256.11,0.25390343,sell,483098995,0.02,2023-01-13T15:27:53.293617Z
ticker,53112601819,BTC-USD,19251.35,18086.83,50673.29980355,18055.25,19260.5,658206.47127768,19251.34,0.10000000,19256.11,0.25390343,sell,483098996,0.13213555,2023-01-13T15:27:53.293617Z
ticker,53112601821,BTC-USD,19251.34,18086.83,50673.39980355,18055.25,19260.5,658206.57127768,19250.68,0.04061866,19256.11,0.25390343,sell,483098997,0.1,2023-01-13T15:27:53.293617Z
ticker,53112601848,BTC-USD,19250.68,18086.83,50673.44042221,18055.25,19260.5,658206.61189634,19250.65,0.05673667,19256.10,0.02772113,sell,483098998,0.04061866,2023-01-13T15:27:53.298249Z
ticker,53112601850,BTC-USD,19250.65,18086.83,50673.49715888,18055.25,19260.5,658206.66863301,19250.64,0.02596857,19256.10,0.02772113,sell,483098999,0.05673667,2023-01-13T15:27:53.298249Z
ticker,53112601852,BTC-USD,19250.64,18086.83,50673.52312745,18055.25,19260.5,658206.69460158,19250.53,0.03765345,19256.10,0.02772113,sell,483099000,0.02596857,2023-01-13T15:27:53.298249Z
ticker,53112601854,BTC-USD,19250.53,18086.83,50673.56078090,18055.25,19260.5,658206.73225503,19250.52,0.13213555,19256.10,0.02772113,sell,483099001,0.03765345,2023-01-13T15:27:53.298249Z
ticker,53112601856,BTC-USD,19250.52,18086.83,50673.69291645,18055.25,19260.5,658206.86439058,19250.07,0.02597300,19256.10,0.02772113,sell,483099002,0.13213555,2023-01-13T15:27:53.298249Z
ticker,53112601998,BTC-USD,19252.08,18086.83,50673.70330645,18055.25,19260.5,658206.87478058,19252.08,0.00000132,19255.97,0.03283420,sell,483099003,0.01039,2023-01-13T15:27:53.335862Z
ticker,53112602031,BTC-USD,19252.14,18086.83,50673.71369645,18055.25,19260.5,658206.88517058,19252.14,0.00000132,19255.96,0.03666822,sell,483099004,0.01039,2023-01-13T15:27:53.357768Z
ticker,53112602842,BTC-USD,19254.53,18086.83,50673.75327908,18055.25,19260.5,658206.92475321,19250.77,0.01000000,19254.53,0.11783064,buy,483099005,0.03958263,2023-01-13T15:27:53.819617Z
ticker,53112602848,BTC-USD,19254.53,18086.83,50673.75542061,18055.25,19260.5,658206.92689474,19250.77,0.01000000,19254.53,0.11568911,buy,483099006,0.00214153,2023-01-13T15:27:53.823491Z
ticker,53112602850,BTC-USD,19254.53,18086.83,50673.75582585,18055.25,19260.5,658206.92729998,19250.77,0.01000000,19254.53,0.11528387,buy,483099007,0.00040524,2023-01-13T15:27:53.823491Z
ticker,53112602936,BTC-USD,19250.77,18086.83,50673.76582585,18055.25,19260.5,658206.93729998,19250.23,0.01000000,19253.99,0.03937541,sell,483099008,0.01,2023-01-13T15:27:53.847750Z
ticker,53112603045,BTC-USD,19250.81,18086.83,50673.77582585,18055.25,19260.5,658206.94729998,19250.23,0.01000000,19253.47,0.06363395,sell,483099009,0.01,2023-01-13T15:27:53.876710Z
ticker,53112603152,BTC-USD,19250.81,18086.83,50673.78582585,18055.25,19260.5,658206.95729998,19250.23,0.01000000,19252.95,0.02664551,sell,483099010,0.01,2023-01-13T15:27:53.916986Z
ticker,53112603154,BTC-USD,19250.23,18086.83,50673.79582585,18055.25,19260.5,658206.96729998,19249.45,0.45787212,19252.95,0.02664551,sell,483099011,0.01,2023-01-13T15:27:53.916986Z
ticker,53112603156,BTC-USD,19249.45,18086.83,50673.98340585,18055.25,19260.5,658207.15487998,19249.45,0.27029212,19252.95,0.02664551,sell,483099012,0.18758,2023-01-13T15:27:53.916986Z
ticker,53112603161,BTC-USD,19250.77,18086.83,50673.99340585,18055.25,19260.5,658207.16487998,19249.45,0.27029212,19252.95,0.02664551,sell,483099013,0.01,2023-01-13T15:27:53.917076Z
ticker,53112603163,BTC-USD,19249.45,18086.83,50674.23369585,18055.25,19260.5,658207.40516998,19249.45,0.03000212,19252.95,0.02664551,sell,483099014,0.24029,2023-01-13T15:27:53.917076Z
ticker,53112603168,BTC-USD,19249.45,18086.83,50674.26369797,18055.25,19260.5,658207.43517210,19248.12,0.09367481,19252.46,0.10078000,sell,483099015,0.03000212,2023-01-13T15:27:53.917198Z
ticker,53112603170,BTC-USD,19248.12,18086.83,50674.31011933,18055.25,19260.5,658207.48159346,19248.12,0.04725345,19252.46,0.10078000,sell,483099016,0.04642136,2023-01-13T15:27:53.917198Z
ticker,53112603172,BTC-USD,19248.12,18086.83,50674.35737278,18055.25,19260.5,658207.52884691,19248.10,0.05475556,19252.46,0.10078000,sell,483099017,0.04725345,2023-01-13T15:27:53.917198Z
ticker,53112603174,BTC-USD,19248.1,18086.83,50674.41212834,18055.25,19260.5,658207.58360247,19248.08,0.10000000,19252.46,0.10078000,sell,483099018,0.05475556,2023-01-13T15:27:53.917198Z
ticker,53112603176,BTC-USD,19248.08,18086.83,50674.51212834,18055.25,19260.5,658207.68360247,19247.79,0.05459735,19252.46,0.10078000,sell,483099019,0.1,2023-01-13T15:27:53.917198Z
ticker,53112603178,BTC-USD,19247.79,18086.83,50674.56672569,18055.25,19260.5,658207.73819982,19247.77,0.04752270,19252.46,0.10078000,sell,483099020,0.05459735,2023-01-13T15:27:53.917198Z
ticker,53112603180,BTC-USD,19247.77,18086.83,50674.61424839,18055.25,19260.5,658207.78572252,19247.75,0.02853153,19252.46,0.10078000,sell,483099021,0.0475227,2023-01-13T15:27:53.917198Z
ticker,53112603182,BTC-USD,19247.75,18086.83,50674.63143904,18055.25,19260.5,658207.80291317,19247.75,0.01134088,19252.46,0.10078000,sell,483099022,0.01719065,2023-01-13T15:27:53.917198Z
ticker,53112603196,BTC-USD,19247.75,18086.83,50674.64277992,18055.25,19260.5,658207.81425405,19245.86,0.04482950,19252.46,0.10078000,sell,483099023,0.01134088,2023-01-13T15:27:53.921007Z
ticker,53112603198,BTC-USD,19245.86,18086.83,50674.68143904,18055.25,19260.5,658207.85291317,19245.86,0.00617038,19252.46,0.10078000,sell,483099024,0.03865912,2023-01-13T15:27:53.921007Z
ticker,53112603246,BTC-USD,19249.46,18086.83,50674.73143904,18055.25,19260.5,658207.90291317,19248.15,0.05407434,19250.24,0.31000000,sell,483099025,0.05,2023-01-13T15:27:53.931859Z
ticker,53112603248,BTC-USD,19248.15,18086.83,50674.78551338,18055.25,19260.5,658207.95698751,19247.31,0.02597700,19250.24,0.31000000,sell,483099026,0.05407434,2023-01-13T15:27:53.931859Z
ticker,53112603297,BTC-USD,19247.31,18086.83,50674.81149038,18055.25,19260.5,658207.98296451,19245.86,0.09323432,19250.16,0.07635125,sell,483099027,0.025977,2023-01-13T15:27:53.935570Z
ticker,53112603299,BTC-USD,19245.86,18086.83,50674.82551338,18055.25,19260.5,658207.99698751,19245.86,0.07921132,19250.16,0.07635125,sell,483099028,0.014023,2023-01-13T15:27:53.935570Z
ticker,53112603388,BTC-USD,19245.84,18086.83,50674.84551338,18055.25,19260.5,658208.01698751,19245.84,0.05678998,19250.16,0.07635125,sell,483099029,0.02,2023-01-13T15:27:53.951361Z
ticker,53112603491,BTC-USD,19245.84,18086.83,50674.86551338,18055.25,19260.5,658208.03698751,19245.84,0.06800000,19249.67,0.10078000,sell,483099030,0.02,2023-01-13T15:27:53.965126Z
ticker,53112603537,BTC-USD,19245.84,18086.83,50674.89551338,18055.25,19260.5,658208.06698751,19245.84,0.03800000,19249.67,0.10078000,sell,483099031,0.03,2023-01-13T15:27:53.975921Z
ticker,53112603572,BTC-USD,19245.84,18086.83,50674.90551338,18055.25,19260.5,658208.07698751,19245.84,0.02800000,19249.60,0.05624304,sell,483099032,0.01,2023-01-13T15:27:53.988952Z
ticker,53112603580,BTC-USD,19249.6,18086.83,50674.90593963,18055.25,19260.5,658208.07741376,19245.84,0.02800000,19249.60,0.05581679,buy,483099033,0.00042625,2023-01-13T15:27:53.993310Z
ticker,53112603597,BTC-USD,19245.84,18086.83,50674.93393963,18055.25,19260.5,658208.10541376,19245.80,0.04000000,19249.60,0.05581679,sell,483099034,0.028,2023-01-13T15:27:53.998566Z
ticker,53112603599,BTC-USD,19245.8,18086.83,50674.95593963,18055.25,19260.5,658208.12741376,19245.80,0.01800000,19249.60,0.05581679,sell,483099035,0.022,2023-01-13T15:27:53.998566Z
ticker,53112603613,BTC-USD,19249.6,18086.83,50674.95861496,18055.25,19260.5,658208.13008909,19245.80,0.01800000,19249.60,0.14114146,buy,483099036,0.00267533,2023-01-13T15:27:54.007708Z
ticker,53112603631,BTC-USD,19249.55,18086.83,50674.96876199,18055.25,19260.5,658208.14023612,19245.81,0.01000000,19249.55,0.06960207,buy,483099037,0.01014703,2023-01-13T15:27:54.010734Z
ticker,53112603909,BTC-USD,19245.85,18086.83,50675.05676199,18055.25,19260.5,658208.22823612,19245.80,0.02000000,19248.49,0.03084267,sell,483099038,0.088,2023-01-13T15:27:54.142742Z
ticker,53112603911,BTC-USD,19245.8,18086.83,50675.07676199,18055.25,19260.5,658208.24823612,19245.75,0.01000000,19248.49,0.03084267,sell,483099039,0.02,2023-01-13T15:27:54.142742Z
ticker,53112603913,BTC-USD,19245.75,18086.83,50675.08676199,18055.25,19260.5,658208.25823612,19245.05,0.02597719,19248.49,0.03084267,sell,483099040,0.01,2023-01-13T15:27:54.142742Z
ticker,53112603915,BTC-USD,19245.05,18086.83,50675.11273918,18055.25,19260.5,658208.28421331,19244.98,0.02597743,19248.49,0.03084267,sell,483099041,0.02597719,2023-01-13T15:27:54.142742Z
ticker,53112603917,BTC-USD,19244.98,18086.83,50675.13871661,18055.25,19260.5,658208.31019074,19244.30,0.00620662,19248.49,0.03084267,sell,483099042,0.02597743,2023-01-13T15:27:54.142742Z
ticker,53112604305,BTC-USD,19247.78,18086.83,50675.19637066,18055.25,19260.5,658208.36784479,19244.30,0.00620662,19247.82,0.01134208,buy,483099043,0.05765405,2023-01-13T15:27:54.273326Z
ticker,53112604307,BTC-USD,19247.82,18086.83,50675.20771274,18055.25,19260.5,658208.37918687,19244.30,0.00620662,19247.85,0.29260052,buy,483099044,0.01134208,2023-01-13T15:27:54.273326Z
ticker,53112604309,BTC-USD,19247.85,18086.83,50675.23816245,18055.25,19260.5,658208.40963658,19244.30,0.00620662,19247.85,0.26215081,buy,483099045,0.03044971,2023-01-13T15:27:54.273326Z
ticker,53112604455,BTC-USD,19247.77,18086.83,50675.23820191,18055.25,19260.5,658208.40967604,19244.31,0.04000000,19247.77,0.03996054,buy,483099046,0.00003946,2023-01-13T15:27:54.309502Z
ticker,53112604572,BTC-USD,19247.66,18086.83,50675.33820191,18055.25,19260.5,658208.50967604,19247.66,3.45252956,19247.67,0.10078000,sell,483099047,0.1,2023-01-13T15:27:54.349834Z
ticker,53112604575,BTC-USD,19247.66,18086.83,50675.83820191,18055.25,19260.5,658209.00967604,19247.66,2.95252956,19247.67,0.10078000,sell,483099048,0.5,2023-01-13T15:27:54.349917Z
ticker,53112604586,BTC-USD,19247.66,18086.83,50675.93820191,18055.25,19260.5,658209.10967604,19247.66,2.85252956,19247.72,0.08800000,sell,483099049,0.1,2023-01-13T15:27:54.352805Z
ticker,53112604592,BTC-USD,19247.66,18086.83,50676.03820191,18055.25,19260.5,658209.20967604,19247.66,2.75252956,19248.41,0.03084267,sell,483099050,0.1,2023-01-13T15:27:54.352909Z
ticker,53112604624,BTC-USD,19247.66,18086.83,50678.79073147,18055.25,19260.5,658211.96220560,19244.30,0.05816092,19248.41,0.03084267,sell,483099051,2.75252956,2023-01-13T15:27:54.361171Z
ticker,53112604920,BTC-USD,19247.6,18086.83,50678.79204282,18055.25,19260.5,658211.96351695,19244.32,0.08800000,19247.60,0.24222215,buy,483099052,0.00131135,2023-01-13T15:27:54.580655Z
ticker,53112605266,BTC-USD,19244.3,18086.83,50678.79824944,18055.25,19260.5,658211.96972357,19241.40,0.01461666,19245.91,0.06515157,sell,483099053,0.00620662,2023-01-13T15:27:54.762140Z
ticker,53112605268,BTC-USD,19241.4,18086.83,50678.81286610,18055.25,19260.5,658211.98434023,19240.91,0.00067205,19245.91,0.06515157,sell,483099054,0.01461666,2023-01-13T15:27:54.762140Z
ticker,53112605270,BTC-USD,19240.91,18086.83,50678.81353815,18055.25,19260.5,658211.98501228,19240.63,0.00023759,19245.91,0.06515157,sell,483099055,0.00067205,2023-01-13T15:27:54.762140Z
ticker,53112605272,BTC-USD,19240.63,18086.83,50678.81377574,18055.25,19260.5,658211.98524987,19240.25,0.04894802,19245.91,0.06515157,sell,483099056,0.00023759,2023-01-13T15:27:54.762140Z
ticker,53112605274,BTC-USD,19240.25,18086.83,50678.86272376,18055.25,19260.5,658212.03419789,19240.23,0.04933028,19245.91,0.06515157,sell,483099057,0.04894802,2023-01-13T15:27:54.762140Z
ticker,53112605276,BTC-USD,19240.23,18086.83,50678.91205404,18055.25,19260.5,658212.08352817,19240.19,0.05000000,19245.91,0.06515157,sell,483099058,0.04933028,2023-01-13T15:27:54.762140Z
ticker,53112605278,BTC-USD,19240.19,18086.83,50678.96205404,18055.25,19260.5,658212.13352817,19240.18,0.11476979,19245.91,0.06515157,sell,483099059,0.05,2023-01-13T15:27:54.762140Z
ticker,53112605280,BTC-USD,19240.18,18086.83,50679.07682383,18055.25,19260.5,658212.24829796,19240.10,0.05000000,19245.91,0.06515157,sell,483099060,0.11476979,2023-01-13T15:27:54.762140Z
