Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['buy', '19245.67', '0.00000000']],2023-01-13T15:27:51.005859Z
l2update,BTC-USD,[['sell', '19251.88', '0.02597594']],2023-01-13T15:27:51.006547Z
l2update,BTC-USD,[['sell', '19251.88', '0.00000000']],2023-01-13T15:27:51.009124Z
l2update,BTC-USD,[['buy', '19244.65', '0.00000000']],2023-01-13T15:27:51.009236Z
l2update,BTC-USD,[['buy', '19244.57', '0.00000000']],2023-01-13T15:27:51.011121Z
l2update,BTC-USD,[['sell', '19251.41', '0.01000000']],2023-01-13T15:27:51.011146Z
l2update,BTC-USD,[['sell', '19251.94', '0.00000000']],2023-01-13T15:27:51.011543Z
l2update,BTC-USD,[['buy', '19245.74', '0.00724148']],2023-01-13T15:27:51.012626Z
l2update,BTC-USD,[['sell', '19251.41', '0.03000000']],2023-01-13T15:27:51.012756Z
l2update,BTC-USD,[['sell', '19253.14', '0.03759504']],2023-01-13T15:27:51.012775Z
l2update,BTC-USD,[['buy', '19244.59', '0.00000000']],2023-01-13T15:27:51.014625Z
l2update,BTC-USD,[['buy', '19245.74', '0.00000000']],2023-01-13T15:27:51.014698Z
l2update,BTC-USD,[['buy', '19245.68', '0.05000000']],2023-01-13T15:27:51.014698Z
l2update,BTC-USD,[['buy', '19244.58', '0.00000000']],2023-01-13T15:27:51.014761Z
l2update,BTC-USD,[['buy', '19244.56', '0.00000000']],2023-01-13T15:27:51.014761Z
l2update,BTC-USD,[['buy', '19244.68', '0.03045877']],2023-01-13T15:27:51.016912Z
l2update,BTC-USD,[['buy', '19243.75', '0.05990255']],2023-01-13T15:27:51.017088Z
l2update,BTC-USD,[['sell', '19254.18', '0.07774115']],2023-01-13T15:27:51.018025Z
l2update,BTC-USD,[['buy', '19244.70', '0.03841404']],2023-01-13T15:27:51.020102Z
l2update,BTC-USD,[['buy', '19242.82', '0.04338739']],2023-01-13T15:27:51.020119Z
l2update,BTC-USD,[['sell', '19251.41', '0.03400000']],2023-01-13T15:27:51.020135Z
l2update,BTC-USD,[['buy', '19244.59', '0.05000000']],2023-01-13T15:27:51.020168Z
l2update,BTC-USD,[['sell', '19251.88', '0.05000000']],2023-01-13T15:27:51.020194Z
l2update,BTC-USD,[['sell', '19251.41', '0.05997595']],2023-01-13T15:27:51.020243Z
l2update,BTC-USD,[['sell', '19254.22', '0.00000000']],2023-01-13T15:27:51.022857Z
l2update,BTC-USD,[['sell', '19251.38', '0.05957949']],2023-01-13T15:27:51.025319Z
l2update,BTC-USD,[['sell', '19251.38', '0.12979133']],2023-01-13T15:27:51.025465Z
l2update,BTC-USD,[['buy', '19227.24', '0.04000000']],2023-01-13T15:27:51.025498Z
l2update,BTC-USD,[['buy', '19244.50', '0.54662421']],2023-01-13T15:27:51.025533Z
l2update,BTC-USD,[['buy', '19244.59', '0.00000000']],2023-01-13T15:27:51.025567Z
l2update,BTC-USD,[['buy', '19243.16', '0.04379157']],2023-01-13T15:27:51.025579Z
l2update,BTC-USD,[['sell', '19251.41', '0.19158737']],2023-01-13T15:27:51.025667Z
l2update,BTC-USD,[['buy', '19227.53', '0.02000000']],2023-01-13T15:27:51.025685Z
l2update,BTC-USD,[['buy', '19244.50', '0.44272032']],2023-01-13T15:27:51.028399Z
l2update,BTC-USD,[['sell', '19251.41', '0.18158737']],2023-01-13T15:27:51.029309Z
l2update,BTC-USD,[['sell', '19251.88', '0.00000000']],2023-01-13T15:27:51.031647Z
l2update,BTC-USD,[['sell', '19251.41', '0.16158737']],2023-01-13T15:27:51.031738Z
l2update,BTC-USD,[['buy', '19244.51', '0.05000000']],2023-01-13T15:27:51.033652Z
l2update,BTC-USD,[['sell', '19251.40', '0.00400000']],2023-01-13T15:27:51.033734Z
l2update,BTC-USD,[['sell', '19251.41', '0.15758737']],2023-01-13T15:27:51.036374Z
l2update,BTC-USD,[['sell', '19251.40', '0.00000000']],2023-01-13T15:27:51.038908Z
l2update,BTC-USD,[['sell', '19251.40', '0.01000000']],2023-01-13T15:27:51.041565Z
l2update,BTC-USD,[['sell', '19274.88', '0.16000000']],2023-01-13T15:27:51.041580Z
l2update,BTC-USD,[['sell', '19275.18', '0.32000000']],2023-01-13T15:27:51.041589Z
l2update,BTC-USD,[['buy', '19241.96', '1.05157063']],2023-01-13T15:27:51.041630Z
l2update,BTC-USD,[['sell', '19251.48', '0.05000000']],2023-01-13T15:27:51.041637Z
l2update,BTC-USD,[['buy', '19244.41', '4.30709293']],2023-01-13T15:27:51.041709Z
l2update,BTC-USD,[['buy', '19237.69', '0.00000000']],2023-01-13T15:27:51.042332Z
l2update,BTC-USD,[['buy', '19242.76', '0.00000000']],2023-01-13T15:27:51.043106Z
l2update,BTC-USD,[['buy', '19243.70', '0.00000000']],2023-01-13T15:27:51.044279Z
l2update,BTC-USD,[['buy', '19244.41', '4.20318859']],2023-01-13T15:27:51.044418Z
l2update,BTC-USD,[['sell', '19251.52', '0.02597546']],2023-01-13T15:27:51.046845Z
l2update,BTC-USD,[['sell', '19251.37', '0.00400000']],2023-01-13T15:27:51.048125Z
l2update,BTC-USD,[['sell', '19246.19', '0.10078000']],2023-01-13T15:27:51.048181Z
l2update,BTC-USD,[['buy', '19245.68', '0.00000000']],2023-01-13T15:27:51.049097Z
l2update,BTC-USD,[['buy', '19230.56', '0.00000000']],2023-01-13T15:27:51.049271Z
l2update,BTC-USD,[['sell', '19268.52', '0.00000000']],2023-01-13T15:27:51.049972Z
l2update,BTC-USD,[['buy', '19243.15', '0.00000000']],2023-01-13T15:27:51.051030Z
l2update,BTC-USD,[['buy', '19244.50', '0.00000000']],2023-01-13T15:27:51.051056Z
l2update,BTC-USD,[['buy', '19246.18', '0.00000000']],2023-01-13T15:27:51.051497Z
l2update,BTC-USD,[['buy', '19244.51', '0.00000000']],2023-01-13T15:27:51.051674Z
l2update,BTC-USD,[['buy', '19244.70', '0.00000000']],2023-01-13T15:27:51.052165Z
l2update,BTC-USD,[['buy', '19244.66', '0.00000000']],2023-01-13T15:27:51.052629Z
l2update,BTC-USD,[['buy', '19241.96', '0.09214192']],2023-01-13T15:27:51.052691Z
l2update,BTC-USD,[['sell', '19254.18', '0.00000000']],2023-01-13T15:27:51.053322Z
l2update,BTC-USD,[['buy', '19243.75', '0.00000000']],2023-01-13T15:27:51.053515Z
l2update,BTC-USD,[['buy', '19242.77', '0.00000000']],2023-01-13T15:27:51.053934Z
l2update,BTC-USD,[['buy', '19243.14', '0.00000000']],2023-01-13T15:27:51.053971Z
l2update,BTC-USD,[['buy', '19243.16', '0.00000000']],2023-01-13T15:27:51.054100Z
l2update,BTC-USD,[['buy', '19242.82', '0.00000000']],2023-01-13T15:27:51.054100Z
l2update,BTC-USD,[['buy', '19230.96', '0.00000000']],2023-01-13T15:27:51.054456Z
l2update,BTC-USD,[['buy', '19239.12', '0.00000000']],2023-01-13T15:27:51.054498Z
l2update,BTC-USD,[['buy', '19241.96', '0.00000000']],2023-01-13T15:27:51.054520Z
l2update,BTC-USD,[['buy', '19241.61', '0.44272032']],2023-01-13T15:27:51.056497Z
l2update,BTC-USD,[['sell', '19268.29', '0.64000000']],2023-01-13T15:27:51.056969Z
l2update,BTC-USD,[['buy', '19245.66', '0.00000000']],2023-01-13T15:27:51.057292Z
l2update,BTC-USD,[['sell', '19251.89', '0.00000000']],2023-01-13T15:27:51.057727Z
l2update,BTC-USD,[['buy', '19188.40', '0.00000000']],2023-01-13T15:27:51.057873Z
l2update,BTC-USD,[['buy', '19230.20', '0.00000000']],2023-01-13T15:27:51.058745Z
l2update,BTC-USD,[['buy', '19241.61', '0.00000000']],2023-01-13T15:27:51.059736Z
l2update,BTC-USD,[['sell', '19267.67', '0.00000000']],2023-01-13T15:27:51.061075Z
l2update,BTC-USD,[['sell', '19253.15', '0.00000000']],2023-01-13T15:27:51.061995Z
l2update,BTC-USD,[['sell', '19267.89', '0.00000000']],2023-01-13T15:27:51.062053Z
l2update,BTC-USD,[['sell', '19246.19', '0.00000000']],2023-01-13T15:27:51.062076Z
l2update,BTC-USD,[['buy', '19243.21', '0.02500493']],2023-01-13T15:27:51.062305Z
l2update,BTC-USD,[['sell', '19251.37', '0.02375027']],2023-01-13T15:27:51.062443Z
l2update,BTC-USD,[['buy', '19241.97', '0.08001680']],2023-01-13T15:27:51.062474Z
l2update,BTC-USD,[['sell', '19251.33', '0.04790382']],2023-01-13T15:27:51.062486Z
l2update,BTC-USD,[['buy', '19237.75', '1.43989241']],2023-01-13T15:27:51.062853Z
l2update,BTC-USD,[['buy', '19243.75', '0.10390434']],2023-01-13T15:27:51.062995Z
l2update,BTC-USD,[['sell', '19251.40', '0.03000000']],2023-01-13T15:27:51.063429Z
l2update,BTC-USD,[['buy', '19240.11', '0.04148337']],2023-01-13T15:27:51.063571Z
l2update,BTC-USD,[['buy', '19226.46', '2.33348912']],2023-01-13T15:27:51.063594Z
l2update,BTC-USD,[['sell', '19252.01', '1.98509401']],2023-01-13T15:27:51.063594Z
l2update,BTC-USD,[['buy', '19243.72', '0.04136510']],2023-01-13T15:27:51.063632Z
l2update,BTC-USD,[['buy', '19244.67', '0.01035117']],2023-01-13T15:27:51.063658Z
l2update,BTC-USD,[['sell', '19251.35', '0.06353094']],2023-01-13T15:27:51.063675Z
l2update,BTC-USD,[['buy', '19230.39', '0.60000000']],2023-01-13T15:27:51.063807Z
l2update,BTC-USD,[['sell', '19251.41', '0.20758737']],2023-01-13T15:27:51.063888Z
l2update,BTC-USD,[['sell', '19250.26', '0.44272032']],2023-01-13T15:27:51.064368Z
l2update,BTC-USD,[['buy', '19216.87', '1.49206545']],2023-01-13T15:27:51.064408Z
l2update,BTC-USD,[['buy', '19241.98', '0.05972646']],2023-01-13T15:27:51.064453Z
l2update,BTC-USD,[['sell', '19251.38', '0.20754805']],2023-01-13T15:27:51.064466Z
l2update,BTC-USD,[['buy', '19241.96', '0.02597953']],2023-01-13T15:27:51.064482Z
l2update,BTC-USD,[['sell', '19251.37', '0.02490708']],2023-01-13T15:27:51.064536Z
l2update,BTC-USD,[['buy', '19220.59', '0.09133303']],2023-01-13T15:27:51.064633Z
l2update,BTC-USD,[['sell', '19251.37', '0.03490708']],2023-01-13T15:27:51.065102Z
l2update,BTC-USD,[['buy', '19245.38', '0.02598000']],2023-01-13T15:27:51.065385Z
l2update,BTC-USD,[['buy', '19243.21', '0.00000000']],2023-01-13T15:27:51.065470Z
l2update,BTC-USD,[['buy', '19240.11', '0.13564210']],2023-01-13T15:27:51.065701Z
l2update,BTC-USD,[['buy', '19243.75', '0.00000000']],2023-01-13T15:27:51.065935Z
l2update,BTC-USD,[['sell', '19251.53', '0.00000000']],2023-01-13T15:27:51.066538Z
l2update,BTC-USD,[['sell', '19268.29', '0.00000000']],2023-01-13T15:27:51.066729Z
l2update,BTC-USD,[['sell', '19251.40', '0.02000000']],2023-01-13T15:27:51.066781Z
l2update,BTC-USD,[['buy', '19244.60', '0.00000000']],2023-01-13T15:27:51.066856Z
l2update,BTC-USD,[['buy', '19238.71', '0.00000000']],2023-01-13T15:27:51.066907Z
l2update,BTC-USD,[['buy', '19244.68', '0.00000000']],2023-01-13T15:27:51.066950Z
l2update,BTC-USD,[['sell', '19251.38', '0.12979133']],2023-01-13T15:27:51.067866Z
l2update,BTC-USD,[['buy', '19241.96', '0.00000000']],2023-01-13T15:27:51.067890Z
l2update,BTC-USD,[['buy', '19226.94', '0.08000000']],2023-01-13T15:27:51.068271Z
l2update,BTC-USD,[['buy', '19226.46', '2.49348912']],2023-01-13T15:27:51.068271Z
l2update,BTC-USD,[['sell', '19275.47', '0.64000000']],2023-01-13T15:27:51.068536Z
l2update,BTC-USD,[['sell', '19251.52', '0.00000000']],2023-01-13T15:27:51.068696Z
l2update,BTC-USD,[['buy', '19243.71', '0.00000000']],2023-01-13T15:27:51.069104Z
l2update,BTC-USD,[['sell', '19251.41', '0.18161142']],2023-01-13T15:27:51.069617Z
l2update,BTC-USD,[['buy', '19243.72', '0.00000000']],2023-01-13T15:27:51.069700Z
l2update,BTC-USD,[['buy', '19245.38', '0.00000000']],2023-01-13T15:27:51.069811Z
l2update,BTC-USD,[['sell', '19251.40', '0.00000000']],2023-01-13T15:27:51.069987Z
l2update,BTC-USD,[['sell', '19254.79', '0.00000000']],2023-01-13T15:27:51.070362Z
l2update,BTC-USD,[['sell', '19317.50', '0.00000000']],2023-01-13T15:27:51.070397Z
l2update,BTC-USD,[['sell', '19251.48', '0.00000000']],2023-01-13T15:27:51.070520Z
l2update,BTC-USD,[['buy', '19237.38', '0.00000000']],2023-01-13T15:27:51.071711Z
l2update,BTC-USD,[['buy', '19231.36', '0.00000000']],2023-01-13T15:27:51.071822Z
l2update,BTC-USD,[['sell', '19275.69', '0.00000000']],2023-01-13T15:27:51.074560Z
l2update,BTC-USD,[['sell', '19250.26', '0.00000000']],2023-01-13T15:27:51.075431Z
l2update,BTC-USD,[['buy', '19243.17', '0.01069612']],2023-01-13T15:27:51.077147Z
l2update,BTC-USD,[['sell', '19246.19', '0.01542021']],2023-01-13T15:27:51.077235Z
l2update,BTC-USD,[['sell', '19257.03', '1.34860775']],2023-01-13T15:27:51.077247Z
l2update,BTC-USD,[['sell', '19251.37', '0.32497152']],2023-01-13T15:27:51.077426Z
l2update,BTC-USD,[['buy', '19240.09', '0.02304411']],2023-01-13T15:27:51.077449Z
l2update,BTC-USD,[['buy', '19243.17', '0.07697351']],2023-01-13T15:27:51.077462Z
l2update,BTC-USD,[['buy', '19190.38', '0.00000000']],2023-01-13T15:27:51.077549Z
l2update,BTC-USD,[['buy', '19242.78', '0.13213555']],2023-01-13T15:27:51.077561Z
l2update,BTC-USD,[['sell', '19262.08', '0.00100000']],2023-01-13T15:27:51.078009Z
l2update,BTC-USD,[['buy', '19243.75', '0.01705253']],2023-01-13T15:27:51.078024Z
l2update,BTC-USD,[['buy', '19241.98', '0.10085828']],2023-01-13T15:27:51.078121Z
l2update,BTC-USD,[['buy', '19244.68', '0.08800000']],2023-01-13T15:27:51.078227Z
l2update,BTC-USD,[['buy', '19241.62', '0.06278003']],2023-01-13T15:27:51.078353Z
l2update,BTC-USD,[['buy', '19243.19', '0.00104357']],2023-01-13T15:27:51.078365Z
l2update,BTC-USD,[['buy', '19243.90', '0.06000000']],2023-01-13T15:27:51.078375Z
l2update,BTC-USD,[['sell', '19246.19', '0.00000000']],2023-01-13T15:27:51.080241Z
l2update,BTC-USD,[['buy', '19243.17', '0.06627739']],2023-01-13T15:27:51.080271Z
l2update,BTC-USD,[['sell', '19314.60', '0.00000000']],2023-01-13T15:27:51.080883Z
l2update,BTC-USD,[['buy', '19244.67', '0.00000000']],2023-01-13T15:27:51.081183Z
l2update,BTC-USD,[['sell', '19267.10', '0.00000000']],2023-01-13T15:27:51.081564Z
l2update,BTC-USD,[['buy', '19241.98', '0.05972646']],2023-01-13T15:27:51.081609Z
l2update,BTC-USD,[['buy', '19243.19', '0.00000000']],2023-01-13T15:27:51.081695Z
l2update,BTC-USD,[['buy', '19243.75', '0.00000000']],2023-01-13T15:27:51.081701Z
l2update,BTC-USD,[['buy', '19241.62', '0.00000000']],2023-01-13T15:27:51.082171Z
l2update,BTC-USD,[['buy', '19244.68', '0.00000000']],2023-01-13T15:27:51.083544Z
l2update,BTC-USD,[['sell', '19253.55', '0.00000000']],2023-01-13T15:27:51.084646Z
l2update,BTC-USD,[['buy', '19243.76', '0.00607903']],2023-01-13T15:27:51.085085Z
l2update,BTC-USD,[['buy', '19241.69', '0.07558518']],2023-01-13T15:27:51.085288Z
l2update,BTC-USD,[['buy', '19241.96', '0.04202664']],2023-01-13T15:27:51.085313Z
l2update,BTC-USD,[['sell', '19260.26', '0.76954685']],2023-01-13T15:27:51.085385Z
l2update,BTC-USD,[['sell', '19252.00', '0.07775026']],2023-01-13T15:27:51.085795Z
l2update,BTC-USD,[['buy', '19241.98', '0.10346810']],2023-01-13T15:27:51.085807Z
l2update,BTC-USD,[['buy', '19241.98', '0.20737794']],2023-01-13T15:27:51.085923Z
l2update,BTC-USD,[['sell', '19250.25', '0.02597746']],2023-01-13T15:27:51.085933Z
l2update,BTC-USD,[['sell', '19250.25', '0.07597746']],2023-01-13T15:27:51.085943Z
l2update,BTC-USD,[['buy', '19241.68', '0.06936286']],2023-01-13T15:27:51.085963Z
l2update,BTC-USD,[['sell', '19251.37', '0.34497152']],2023-01-13T15:27:51.086016Z
l2update,BTC-USD,[['sell', '19274.00', '1.16679037']],2023-01-13T15:27:51.086488Z
l2update,BTC-USD,[['buy', '19243.76', '0.00000000']],2023-01-13T15:27:51.087890Z
l2update,BTC-USD,[['buy', '19243.17', '0.00000000']],2023-01-13T15:27:51.088310Z
l2update,BTC-USD,[['buy', '19229.77', '0.00000000']],2023-01-13T15:27:51.089567Z
l2update,BTC-USD,[['buy', '19241.98', '0.10346810']],2023-01-13T15:27:51.089810Z
l2update,BTC-USD,[['sell', '19250.25', '0.05000000']],2023-01-13T15:27:51.090115Z
l2update,BTC-USD,[['buy', '19241.68', '0.00000000']],2023-01-13T15:27:51.090145Z
l2update,BTC-USD,[['sell', '19251.41', '0.13161142']],2023-01-13T15:27:51.091087Z
l2update,BTC-USD,[['buy', '19230.17', '0.00000000']],2023-01-13T15:27:51.091820Z
l2update,BTC-USD,[['buy', '19244.42', '0.05000000']],2023-01-13T15:27:51.092482Z
l2update,BTC-USD,[['sell', '19250.19', '0.01247457']],2023-01-13T15:27:51.092490Z
l2update,BTC-USD,[['buy', '19244.72', '0.00481386']],2023-01-13T15:27:51.092512Z
l2update,BTC-USD,[['buy', '19241.99', '0.06409977']],2023-01-13T15:27:51.092623Z
l2update,BTC-USD,[['buy', '19243.81', '0.00187995']],2023-01-13T15:27:51.092713Z
l2update,BTC-USD,[['sell', '19256.03', '0.35417632']],2023-01-13T15:27:51.092727Z
l2update,BTC-USD,[['sell', '19251.30', '0.02678328']],2023-01-13T15:27:51.092837Z
l2update,BTC-USD,[['sell', '19246.18', '0.00584882']],2023-01-13T15:27:51.093512Z
l2update,BTC-USD,[['sell', '19251.41', '0.00000000']],2023-01-13T15:27:51.093527Z
l2update,BTC-USD,[['buy', '19242.79', '0.04465252']],2023-01-13T15:27:51.093547Z
l2update,BTC-USD,[['buy', '19242.80', '0.03248468']],2023-01-13T15:27:51.093561Z
l2update,BTC-USD,[['sell', '19251.33', '0.07388109']],2023-01-13T15:27:51.093790Z
l2update,BTC-USD,[['sell', '19275.99', '0.00000000']],2023-01-13T15:27:51.094249Z
l2update,BTC-USD,[['buy', '19244.72', '0.00000000']],2023-01-13T15:27:51.095253Z
l2update,BTC-USD,[['buy', '19243.81', '0.00000000']],2023-01-13T15:27:51.095350Z
l2update,BTC-USD,[['buy', '19241.99', '0.00000000']],2023-01-13T15:27:51.095613Z
l2update,BTC-USD,[['sell', '19246.18', '0.00000000']],2023-01-13T15:27:51.096442Z
l2update,BTC-USD,[['sell', '19251.33', '0.04790382']],2023-01-13T15:27:51.097224Z
l2update,BTC-USD,[['sell', '19267.49', '0.00000000']],2023-01-13T15:27:51.097306Z
l2update,BTC-USD,[['sell', '19253.59', '0.00000000']],2023-01-13T15:27:51.097753Z
l2update,BTC-USD,[['sell', '19275.17', '0.25600001']],2023-01-13T15:27:51.098867Z
l2update,BTC-USD,[['buy', '19242.01', '0.05318909']],2023-01-13T15:27:51.098907Z
l2update,BTC-USD,[['sell', '19263.08', '0.37279435']],2023-01-13T15:27:51.098916Z
l2update,BTC-USD,[['sell', '19246.14', '0.00517675']],2023-01-13T15:27:51.098923Z
l2update,BTC-USD,[['sell', '19251.36', '0.05000000']],2023-01-13T15:27:51.098931Z
l2update,BTC-USD,[['sell', '19266.70', '0.00000000']],2023-01-13T15:27:51.100226Z
l2update,BTC-USD,[['sell', '19246.14', '0.00000000']],2023-01-13T15:27:51.101788Z
l2update,BTC-USD,[['sell', '19250.25', '0.07597717']],2023-01-13T15:27:51.103836Z
l2update,BTC-USD,[['buy', '19242.78', '0.23604474']],2023-01-13T15:27:51.103884Z
l2update,BTC-USD,[['sell', '19251.37', '0.47658294']],2023-01-13T15:27:51.104132Z
l2update,BTC-USD,[['sell', '19267.48', '0.58211481']],2023-01-13T15:27:51.104143Z
l2update,BTC-USD,[['buy', '19241.99', '0.05166526']],2023-01-13T15:27:51.104151Z
l2update,BTC-USD,[['sell', '19250.23', '0.04124035']],2023-01-13T15:27:51.106000Z
l2update,BTC-USD,[['buy', '19244.72', '0.08800000']],2023-01-13T15:27:51.106056Z
l2update,BTC-USD,[['sell', '19261.80', '0.35417628']],2023-01-13T15:27:51.106064Z
l2update,BTC-USD,[['buy', '19168.21', '0.52068392']],2023-01-13T15:27:51.106153Z
l2update,BTC-USD,[['buy', '19156.83', '0.73635826']],2023-01-13T15:27:51.106153Z
l2update,BTC-USD,[['buy', '19145.45', '1.04136784']],2023-01-13T15:27:51.106153Z
l2update,BTC-USD,[['buy', '19134.07', '1.47271654']],2023-01-13T15:27:51.106153Z
l2update,BTC-USD,[['buy', '19243.72', '0.00120843']],2023-01-13T15:27:51.110617Z
l2update,BTC-USD,[['sell', '19250.18', '0.05950589']],2023-01-13T15:27:51.110655Z
l2update,BTC-USD,[['sell', '19250.18', '0.08548313']],2023-01-13T15:27:51.110729Z
l2update,BTC-USD,[['sell', '19260.85', '0.50000000']],2023-01-13T15:27:51.110739Z
l2update,BTC-USD,[['buy', '19243.72', '0.00000000']],2023-01-13T15:27:51.113120Z
l2update,BTC-USD,[['sell', '19250.25', '0.13667364']],2023-01-13T15:27:51.115026Z
l2update,BTC-USD,[['sell', '19252.46', '0.00000000']],2023-01-13T15:27:51.117506Z
l2update,BTC-USD,[['sell', '19252.40', '0.00000000']],2023-01-13T15:27:51.117506Z
l2update,BTC-USD,[['sell', '19251.95', '0.00000000']],2023-01-13T15:27:51.117506Z
l2update,BTC-USD,[['sell', '19251.49', '0.11658441']],2023-01-13T15:27:51.117506Z
l2update,BTC-USD,[['buy', '19244.43', '0.05000000']],2023-01-13T15:27:51.119786Z
l2update,BTC-USD,[['buy', '19241.69', '0.13217030']],2023-01-13T15:27:51.120045Z
l2update,BTC-USD,[['sell', '19251.36', '0.00000000']],2023-01-13T15:27:51.120580Z
l2update,BTC-USD,[['buy', '19243.91', '0.02597754']],2023-01-13T15:27:51.122760Z
l2update,BTC-USD,[['sell', '19251.42', '0.05821831']],2023-01-13T15:27:51.122796Z
l2update,BTC-USD,[['buy', '19242.84', '0.06090014']],2023-01-13T15:27:51.122841Z
l2update,BTC-USD,[['buy', '19243.94', '0.00238318']],2023-01-13T15:27:51.122841Z
l2update,BTC-USD,[['buy', '19243.92', '0.06588258']],2023-01-13T15:27:51.122841Z
l2update,BTC-USD,[['buy', '19243.90', '0.00000000']],2023-01-13T15:27:51.124410Z
l2update,BTC-USD,[['buy', '19244.43', '0.00000000']],2023-01-13T15:27:51.125673Z
l2update,BTC-USD,[['sell', '19250.18', '0.11146070']],2023-01-13T15:27:51.127010Z
l2update,BTC-USD,[['sell', '19250.11', '0.07443809']],2023-01-13T15:27:51.127046Z
l2update,BTC-USD,[['buy', '19242.01', '0.09669922']],2023-01-13T15:27:51.127125Z
l2update,BTC-USD,[['sell', '19250.11', '0.10641281']],2023-01-13T15:27:51.127134Z
l2update,BTC-USD,[['buy', '19242.79', '0.17678807']],2023-01-13T15:27:51.127159Z
l2update,BTC-USD,[['sell', '19251.34', '0.05000000']],2023-01-13T15:27:51.127380Z
l2update,BTC-USD,[['sell', '19251.38', '0.07021184']],2023-01-13T15:27:51.127927Z
l2update,BTC-USD,[['sell', '19253.52', '0.00000000']],2023-01-13T15:27:51.131266Z
l2update,BTC-USD,[['sell', '19253.14', '0.02738780']],2023-01-13T15:27:51.131266Z
l2update,BTC-USD,[['sell', '19251.49', '0.08800000']],2023-01-13T15:27:51.131266Z
l2update,BTC-USD,[['buy', '19243.91', '0.00000000']],2023-01-13T15:27:51.131571Z
l2update,BTC-USD,[['sell', '19251.34', '0.00000000']],2023-01-13T15:27:51.135082Z
l2update,BTC-USD,[['sell', '19251.32', '0.05000000']],2023-01-13T15:27:51.140563Z
l2update,BTC-USD,[['sell', '19251.37', '0.18651850']],2023-01-13T15:27:51.140617Z
l2update,BTC-USD,[['buy', '19244.72', '0.11397762']],2023-01-13T15:27:51.144180Z
l2update,BTC-USD,[['buy', '19242.84', '0.08687776']],2023-01-13T15:27:51.144230Z
l2update,BTC-USD,[['buy', '19242.84', '0.06090014']],2023-01-13T15:27:51.148194Z
l2update,BTC-USD,[['buy', '19244.72', '0.13995524']],2023-01-13T15:27:51.149062Z
l2update,BTC-USD,[['sell', '19252.00', '0.00000000']],2023-01-13T15:27:51.151475Z
l2update,BTC-USD,[['buy', '19241.97', '0.00000000']],2023-01-13T15:27:51.152504Z
l2update,BTC-USD,[['buy', '19240.09', '0.00000000']],2023-01-13T15:27:51.154820Z
l2update,BTC-USD,[['buy', '19235.94', '3.54731736']],2023-01-13T15:27:51.157892Z
l2update,BTC-USD,[['buy', '19241.71', '0.12878313']],2023-01-13T15:27:51.157966Z
l2update,BTC-USD,[['buy', '19242.88', '0.04313042']],2023-01-13T15:27:51.158005Z
l2update,BTC-USD,[['buy', '19244.78', '0.04364966']],2023-01-13T15:27:51.158029Z
l2update,BTC-USD,[['buy', '19242.85', '0.07176001']],2023-01-13T15:27:51.158038Z
l2update,BTC-USD,[['buy', '19244.43', '0.04689544']],2023-01-13T15:27:51.158050Z
l2update,BTC-USD,[['buy', '19241.96', '0.14876683']],2023-01-13T15:27:51.158067Z
l2update,BTC-USD,[['buy', '19244.48', '0.00355578']],2023-01-13T15:27:51.158075Z
l2update,BTC-USD,[['buy', '19243.92', '0.09186020']],2023-01-13T15:27:51.158084Z
l2update,BTC-USD,[['sell', '19253.15', '0.44272032']],2023-01-13T15:27:51.158124Z
l2update,BTC-USD,[['buy', '19242.01', '0.17445022']],2023-01-13T15:27:51.158136Z
l2update,BTC-USD,[['buy', '19230.45', '0.00000000']],2023-01-13T15:27:51.160071Z
l2update,BTC-USD,[['buy', '19241.97', '0.86741719']],2023-01-13T15:27:51.161714Z
l2update,BTC-USD,[['buy', '19240.59', '1.08204357']],2023-01-13T15:27:51.161735Z
l2update,BTC-USD,[['buy', '19244.43', '0.11321309']],2023-01-13T15:27:51.162189Z
l2update,BTC-USD,[['sell', '19305.03', '0.00000000']],2023-01-13T15:27:51.162402Z
l2update,BTC-USD,[['buy', '19241.98', '0.04374164']],2023-01-13T15:27:51.163185Z
l2update,BTC-USD,[['sell', '19250.18', '0.08548313']],2023-01-13T15:27:51.163439Z
l2update,BTC-USD,[['buy', '19243.92', '0.06588258']],2023-01-13T15:27:51.163439Z
l2update,BTC-USD,[['buy', '19244.48', '0.00000000']],2023-01-13T15:27:51.163506Z
l2update,BTC-USD,[['buy', '19244.43', '0.04689544']],2023-01-13T15:27:51.164489Z
l2update,BTC-USD,[['sell', '19251.32', '0.00000000']],2023-01-13T15:27:51.168585Z
l2update,BTC-USD,[['sell', '19251.37', '0.05490708']],2023-01-13T15:27:51.170825Z
l2update,BTC-USD,[['buy', '19228.83', '0.00100000']],2023-01-13T15:27:51.172024Z
l2update,BTC-USD,[['buy', '19244.78', '0.05508948']],2023-01-13T15:27:51.172036Z
l2update,BTC-USD,[['buy', '19244.76', '0.00556916']],2023-01-13T15:27:51.172045Z
l2update,BTC-USD,[['buy', '19244.73', '0.00431000']],2023-01-13T15:27:51.172257Z
l2update,BTC-USD,[['buy', '19240.59', '0.00000000']],2023-01-13T15:27:51.173532Z
l2update,BTC-USD,[['buy', '19244.76', '0.00000000']],2023-01-13T15:27:51.174581Z
l2update,BTC-USD,[['buy', '19244.78', '0.04364966']],2023-01-13T15:27:51.174788Z
