Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['buy', '18207.95', '0.03176839']],2023-01-12T04:39:13.195646Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.195851Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.198883Z
l2update,BTC-USD,[['sell', '18209.96', '0.00000000']],2023-01-12T04:39:13.199256Z
l2update,BTC-USD,[['sell', '18209.95', '0.00000000']],2023-01-12T04:39:13.201484Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.203455Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.206185Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.211201Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.213711Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.220418Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.223306Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.232324Z
l2update,BTC-USD,[['buy', '18208.97', '0.04000000']],2023-01-12T04:39:13.232356Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.235365Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.240280Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.242828Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.248199Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.250653Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.260428Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.263176Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.271666Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.274500Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.283467Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.286063Z
l2update,BTC-USD,[['sell', '18209.48', '0.04701000']],2023-01-12T04:39:13.291190Z
l2update,BTC-USD,[['buy', '18208.85', '0.13006012']],2023-01-12T04:39:13.291213Z
l2update,BTC-USD,[['buy', '18208.85', '0.00000000']],2023-01-12T04:39:13.294028Z
l2update,BTC-USD,[['buy', '18208.14', '0.00000000']],2023-01-12T04:39:13.295300Z
l2update,BTC-USD,[['buy', '18208.21', '0.00000000']],2023-01-12T04:39:13.295340Z
l2update,BTC-USD,[['sell', '18210.86', '0.02745777']],2023-01-12T04:39:13.295445Z
l2update,BTC-USD,[['buy', '18208.97', '0.00000000']],2023-01-12T04:39:13.295937Z
l2update,BTC-USD,[['sell', '18209.94', '0.00000000']],2023-01-12T04:39:13.296980Z
l2update,BTC-USD,[['buy', '18198.49', '0.00000000']],2023-01-12T04:39:13.298144Z
l2update,BTC-USD,[['buy', '18207.55', '0.00000000']],2023-01-12T04:39:13.301174Z
l2update,BTC-USD,[['buy', '18207.98', '0.19182229']],2023-01-12T04:39:13.302927Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.302974Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491646']],2023-01-12T04:39:13.302985Z
l2update,BTC-USD,[['sell', '18209.47', '0.01000000']],2023-01-12T04:39:13.302999Z
l2update,BTC-USD,[['buy', '18208.67', '0.26012024']],2023-01-12T04:39:13.303018Z
l2update,BTC-USD,[['buy', '18207.98', '0.30165545']],2023-01-12T04:39:13.303104Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.306340Z
l2update,BTC-USD,[['sell', '18209.96', '0.05000000']],2023-01-12T04:39:13.307049Z
l2update,BTC-USD,[['sell', '18210.86', '0.00000000']],2023-01-12T04:39:13.307256Z
l2update,BTC-USD,[['sell', '18209.48', '0.00000000']],2023-01-12T04:39:13.307538Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.308198Z
l2update,BTC-USD,[['buy', '18207.98', '0.13729159']],2023-01-12T04:39:13.309483Z
l2update,BTC-USD,[['sell', '18210.02', '0.00000000']],2023-01-12T04:39:13.311616Z
l2update,BTC-USD,[['sell', '18210.27', '0.02745817']],2023-01-12T04:39:13.311842Z
l2update,BTC-USD,[['buy', '18198.46', '2.55841029']],2023-01-12T04:39:13.315340Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491665']],2023-01-12T04:39:13.315402Z
l2update,BTC-USD,[['sell', '18209.95', '0.13006012']],2023-01-12T04:39:13.315495Z
l2update,BTC-USD,[['sell', '18209.38', '0.04701000']],2023-01-12T04:39:13.315503Z
l2update,BTC-USD,[['sell', '18210.27', '0.02745817']],2023-01-12T04:39:13.317934Z
l2update,BTC-USD,[['sell', '18209.38', '0.00000000']],2023-01-12T04:39:13.318677Z
l2update,BTC-USD,[['buy', '18207.98', '0.30165629']],2023-01-12T04:39:13.319073Z
l2update,BTC-USD,[['sell', '18210.97', '0.60564757']],2023-01-12T04:39:13.319130Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.319141Z
l2update,BTC-USD,[['sell', '18209.96', '0.00000000']],2023-01-12T04:39:13.320985Z
l2update,BTC-USD,[['buy', '18208.84', '0.02745817']],2023-01-12T04:39:13.321669Z
l2update,BTC-USD,[['buy', '18208.84', '0.00000000']],2023-01-12T04:39:13.321955Z
l2update,BTC-USD,[['sell', '18210.97', '0.57818936']],2023-01-12T04:39:13.321955Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.321978Z
l2update,BTC-USD,[['sell', '18210.96', '0.06345245']],2023-01-12T04:39:13.323058Z
l2update,BTC-USD,[['sell', '18209.38', '0.01000000']],2023-01-12T04:39:13.326851Z
l2update,BTC-USD,[['sell', '18209.94', '0.05000000']],2023-01-12T04:39:13.326925Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491672']],2023-01-12T04:39:13.326946Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.327180Z
l2update,BTC-USD,[['sell', '18210.27', '0.02745817']],2023-01-12T04:39:13.329675Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.329940Z
l2update,BTC-USD,[['buy', '18208.84', '0.02745824']],2023-01-12T04:39:13.330672Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.330694Z
l2update,BTC-USD,[['buy', '18208.84', '0.05491648']],2023-01-12T04:39:13.330743Z
l2update,BTC-USD,[['sell', '18211.18', '0.03261298']],2023-01-12T04:39:13.330791Z
l2update,BTC-USD,[['sell', '18210.97', '0.60564760']],2023-01-12T04:39:13.330824Z
l2update,BTC-USD,[['sell', '18209.38', '0.05701000']],2023-01-12T04:39:13.330863Z
l2update,BTC-USD,[['sell', '18209.95', '0.00000000']],2023-01-12T04:39:13.331045Z
l2update,BTC-USD,[['sell', '18212.39', '0.00000000']],2023-01-12T04:39:13.332029Z
l2update,BTC-USD,[['buy', '18208.84', '0.02745824']],2023-01-12T04:39:13.333311Z
l2update,BTC-USD,[['sell', '18210.97', '0.57818936']],2023-01-12T04:39:13.333723Z
l2update,BTC-USD,[['sell', '18209.38', '0.01000000']],2023-01-12T04:39:13.333733Z
l2update,BTC-USD,[['buy', '18208.84', '0.00000000']],2023-01-12T04:39:13.333847Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.333858Z
l2update,BTC-USD,[['buy', '18200.40', '0.16457262']],2023-01-12T04:39:13.334262Z
l2update,BTC-USD,[['sell', '18209.46', '0.01000000']],2023-01-12T04:39:13.334948Z
l2update,BTC-USD,[['sell', '18209.93', '0.13006012']],2023-01-12T04:39:13.335051Z
l2update,BTC-USD,[['buy', '18200.40', '0.00000000']],2023-01-12T04:39:13.335238Z
l2update,BTC-USD,[['buy', '18199.31', '0.00000000']],2023-01-12T04:39:13.335440Z
l2update,BTC-USD,[['buy', '18199.40', '0.00000000']],2023-01-12T04:39:13.336697Z
l2update,BTC-USD,[['buy', '18198.31', '0.00000000']],2023-01-12T04:39:13.337547Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.338700Z
l2update,BTC-USD,[['sell', '18210.95', '0.02745827']],2023-01-12T04:39:13.338780Z
l2update,BTC-USD,[['sell', '18209.94', '0.00000000']],2023-01-12T04:39:13.340439Z
l2update,BTC-USD,[['sell', '18210.95', '0.00000000']],2023-01-12T04:39:13.341391Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.341948Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729620']],2023-01-12T04:39:13.342940Z
l2update,BTC-USD,[['buy', '18208.66', '0.16475444']],2023-01-12T04:39:13.343042Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491655']],2023-01-12T04:39:13.343169Z
l2update,BTC-USD,[['sell', '18211.75', '0.10000000']],2023-01-12T04:39:13.347197Z
l2update,BTC-USD,[['sell', '18209.92', '0.05000000']],2023-01-12T04:39:13.347229Z
l2update,BTC-USD,[['buy', '18174.41', '0.00000000']],2023-01-12T04:39:13.347245Z
l2update,BTC-USD,[['buy', '18179.66', '0.00000000']],2023-01-12T04:39:13.347245Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.347322Z
l2update,BTC-USD,[['sell', '18211.87', '0.00000000']],2023-01-12T04:39:13.347954Z
l2update,BTC-USD,[['sell', '18212.25', '0.00000000']],2023-01-12T04:39:13.349745Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.350506Z
l2update,BTC-USD,[['sell', '18210.95', '0.02745834']],2023-01-12T04:39:13.351220Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.351344Z
l2update,BTC-USD,[['sell', '18210.94', '0.06184472']],2023-01-12T04:39:13.351383Z
l2update,BTC-USD,[['sell', '18209.93', '0.00000000']],2023-01-12T04:39:13.351770Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.353973Z
l2update,BTC-USD,[['sell', '18209.91', '0.13006012']],2023-01-12T04:39:13.355584Z
l2update,BTC-USD,[['sell', '18226.49', '0.00000000']],2023-01-12T04:39:13.358722Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.359463Z
l2update,BTC-USD,[['sell', '18209.92', '0.00000000']],2023-01-12T04:39:13.360539Z
l2update,BTC-USD,[['buy', '18198.46', '0.00000000']],2023-01-12T04:39:13.360636Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.362265Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.363369Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.366106Z
l2update,BTC-USD,[['buy', '18199.90', '0.02920381']],2023-01-12T04:39:13.367163Z
l2update,BTC-USD,[['sell', '18225.27', '0.00100000']],2023-01-12T04:39:13.367231Z
l2update,BTC-USD,[['sell', '18209.90', '0.05000000']],2023-01-12T04:39:13.367305Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.371001Z
l2update,BTC-USD,[['sell', '18209.91', '0.00000000']],2023-01-12T04:39:13.371750Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.374047Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.374792Z
l2update,BTC-USD,[['buy', '18098.26', '0.07300247']],2023-01-12T04:39:13.374830Z
l2update,BTC-USD,[['buy', '18184.31', '0.09762633']],2023-01-12T04:39:13.374830Z
l2update,BTC-USD,[['buy', '18187.22', '0.04239101']],2023-01-12T04:39:13.374830Z
l2update,BTC-USD,[['buy', '18170.69', '0.00000000']],2023-01-12T04:39:13.377734Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.377936Z
l2update,BTC-USD,[['sell', '18209.89', '0.13006012']],2023-01-12T04:39:13.378662Z
l2update,BTC-USD,[['sell', '18210.02', '0.19671241']],2023-01-12T04:39:13.378728Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.382882Z
l2update,BTC-USD,[['sell', '18209.90', '0.00000000']],2023-01-12T04:39:13.383758Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.385345Z
l2update,BTC-USD,[['buy', '18198.18', '6.17341026']],2023-01-12T04:39:13.386735Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.386993Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.389648Z
l2update,BTC-USD,[['sell', '18209.88', '0.05000000']],2023-01-12T04:39:13.390986Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.394870Z
l2update,BTC-USD,[['sell', '18209.89', '0.00000000']],2023-01-12T04:39:13.395762Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.397676Z
l2update,BTC-USD,[['sell', '18209.87', '0.13006012']],2023-01-12T04:39:13.398869Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.398941Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.401634Z
l2update,BTC-USD,[['sell', '18209.47', '0.00000000']],2023-01-12T04:39:13.403023Z
l2update,BTC-USD,[['sell', '18209.88', '0.00000000']],2023-01-12T04:39:13.403626Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.406675Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.409555Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.410572Z
l2update,BTC-USD,[['sell', '18209.86', '0.05000000']],2023-01-12T04:39:13.410710Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.413353Z
l2update,BTC-USD,[['sell', '18209.87', '0.00000000']],2023-01-12T04:39:13.415083Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.418368Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.421415Z
l2update,BTC-USD,[['sell', '18209.85', '0.13006012']],2023-01-12T04:39:13.422295Z
l2update,BTC-USD,[['sell', '18209.46', '0.00000000']],2023-01-12T04:39:13.425487Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.425907Z
l2update,BTC-USD,[['buy', '18164.77', '0.00000000']],2023-01-12T04:39:13.427464Z
l2update,BTC-USD,[['sell', '18209.86', '0.00000000']],2023-01-12T04:39:13.427571Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.428771Z
l2update,BTC-USD,[['sell', '18209.84', '0.05000000']],2023-01-12T04:39:13.433609Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.434011Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.436725Z
l2update,BTC-USD,[['sell', '18209.85', '0.00000000']],2023-01-12T04:39:13.438034Z
l2update,BTC-USD,[['sell', '18209.83', '0.13006012']],2023-01-12T04:39:13.447593Z
l2update,BTC-USD,[['sell', '18209.96', '0.05000000']],2023-01-12T04:39:13.447689Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.447794Z
l2update,BTC-USD,[['buy', '18101.28', '0.08984638']],2023-01-12T04:39:13.451548Z
l2update,BTC-USD,[['buy', '18176.15', '0.09956895']],2023-01-12T04:39:13.451548Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.452243Z
l2update,BTC-USD,[['sell', '18209.96', '0.00000000']],2023-01-12T04:39:13.452636Z
l2update,BTC-USD,[['sell', '18209.84', '0.00000000']],2023-01-12T04:39:13.452804Z
l2update,BTC-USD,[['sell', '18209.82', '0.05000000']],2023-01-12T04:39:13.459725Z
l2update,BTC-USD,[['buy', '18208.31', '0.13006012']],2023-01-12T04:39:13.459840Z
l2update,BTC-USD,[['buy', '18208.31', '0.00000000']],2023-01-12T04:39:13.462227Z
l2update,BTC-USD,[['buy', '18198.81', '0.10941259']],2023-01-12T04:39:13.463687Z
l2update,BTC-USD,[['sell', '18209.83', '0.00000000']],2023-01-12T04:39:13.464309Z
l2update,BTC-USD,[['sell', '18209.81', '0.13006012']],2023-01-12T04:39:13.469805Z
l2update,BTC-USD,[['buy', '18208.67', '0.13006012']],2023-01-12T04:39:13.469817Z
l2update,BTC-USD,[['sell', '18209.96', '0.05000000']],2023-01-12T04:39:13.473753Z
l2update,BTC-USD,[['sell', '18209.82', '0.00000000']],2023-01-12T04:39:13.474732Z
l2update,BTC-USD,[['sell', '18209.96', '0.00000000']],2023-01-12T04:39:13.478936Z
l2update,BTC-USD,[['sell', '18209.80', '0.05000000']],2023-01-12T04:39:13.487104Z
l2update,BTC-USD,[['buy', '18207.99', '0.04000000']],2023-01-12T04:39:13.506107Z
l2update,BTC-USD,[['buy', '18199.90', '0.19333865']],2023-01-12T04:39:13.645127Z
l2update,BTC-USD,[['buy', '18138.88', '0.00000000']],2023-01-12T04:39:13.827514Z
l2update,BTC-USD,[['buy', '18141.44', '0.11233271']],2023-01-12T04:39:13.872830Z
l2update,BTC-USD,[['buy', '18198.18', '3.61500000']],2023-01-12T04:39:13.910430Z
l2update,BTC-USD,[['sell', '18209.38', '0.05701000']],2023-01-12T04:39:13.914142Z
l2update,BTC-USD,[['sell', '18210.95', '0.00000000']],2023-01-12T04:39:13.917933Z
l2update,BTC-USD,[['sell', '18210.27', '0.02745838']],2023-01-12T04:39:13.917948Z
l2update,BTC-USD,[['buy', '18208.67', '0.00000000']],2023-01-12T04:39:13.918106Z
l2update,BTC-USD,[['sell', '18209.81', '0.00000000']],2023-01-12T04:39:13.918307Z
l2update,BTC-USD,[['sell', '18209.79', '0.13006012']],2023-01-12T04:39:13.923078Z
l2update,BTC-USD,[['sell', '18210.04', '0.91297630']],2023-01-12T04:39:13.927089Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491694']],2023-01-12T04:39:13.927203Z
l2update,BTC-USD,[['sell', '18209.80', '0.00000000']],2023-01-12T04:39:13.928094Z
l2update,BTC-USD,[['sell', '18209.79', '0.00000000']],2023-01-12T04:39:13.932137Z
l2update,BTC-USD,[['sell', '18210.04', '0.88551786']],2023-01-12T04:39:13.935947Z
l2update,BTC-USD,[['sell', '18209.96', '0.13006012']],2023-01-12T04:39:13.939198Z
l2update,BTC-USD,[['sell', '18209.96', '0.18006012']],2023-01-12T04:39:13.943092Z
l2update,BTC-USD,[['sell', '18210.27', '0.08237528']],2023-01-12T04:39:13.943182Z
l2update,BTC-USD,[['sell', '18209.96', '0.41358041']],2023-01-12T04:39:13.947316Z
l2update,BTC-USD,[['sell', '18209.96', '0.28352029']],2023-01-12T04:39:13.947553Z
l2update,BTC-USD,[['sell', '18209.95', '0.13006012']],2023-01-12T04:39:13.950991Z
l2update,BTC-USD,[['sell', '18210.02', '0.00000000']],2023-01-12T04:39:13.953548Z
l2update,BTC-USD,[['buy', '18209.37', '0.36723864']],2023-01-12T04:39:13.955142Z
l2update,BTC-USD,[['sell', '18209.96', '0.23352029']],2023-01-12T04:39:13.958591Z
l2update,BTC-USD,[['buy', '18207.98', '0.19182313']],2023-01-12T04:39:13.958692Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729606']],2023-01-12T04:39:13.958732Z
l2update,BTC-USD,[['buy', '18208.66', '0.10983782']],2023-01-12T04:39:13.958812Z
l2update,BTC-USD,[['sell', '18210.27', '0.05491672']],2023-01-12T04:39:13.958862Z
l2update,BTC-USD,[['sell', '18210.27', '0.02745834']],2023-01-12T04:39:13.959194Z
l2update,BTC-USD,[['sell', '18209.38', '0.01000000']],2023-01-12T04:39:13.959219Z
l2update,BTC-USD,[['sell', '18209.96', '0.00000000']],2023-01-12T04:39:13.961903Z
l2update,BTC-USD,[['sell', '18209.94', '0.05000000']],2023-01-12T04:39:13.962568Z
l2update,BTC-USD,[['sell', '18210.27', '0.00000000']],2023-01-12T04:39:13.965328Z
l2update,BTC-USD,[['buy', '18208.96', '0.22745810']],2023-01-12T04:39:13.966591Z
l2update,BTC-USD,[['buy', '18208.19', '0.14983241']],2023-01-12T04:39:13.966668Z
l2update,BTC-USD,[['sell', '18210.93', '0.02745838']],2023-01-12T04:39:13.966683Z
l2update,BTC-USD,[['buy', '18208.96', '0.25491620']],2023-01-12T04:39:13.966699Z
l2update,BTC-USD,[['sell', '18210.93', '0.05491648']],2023-01-12T04:39:13.966710Z
l2update,BTC-USD,[['sell', '18210.93', '0.08237446']],2023-01-12T04:39:13.974974Z
l2update,BTC-USD,[['buy', '18205.51', '0.27459260']],2023-01-12T04:39:14.016854Z
l2update,BTC-USD,[['buy', '18203.21', '0.38833258']],2023-01-12T04:39:14.016854Z
l2update,BTC-USD,[['buy', '18200.91', '0.54918520']],2023-01-12T04:39:14.016854Z
l2update,BTC-USD,[['buy', '18198.61', '0.77666516']],2023-01-12T04:39:14.016854Z
l2update,BTC-USD,[['sell', '18210.03', '0.03000000']],2023-01-12T04:39:14.031318Z
l2update,BTC-USD,[['sell', '18210.03', '0.02000000']],2023-01-12T04:39:14.032573Z
l2update,BTC-USD,[['sell', '18209.93', '0.01000000']],2023-01-12T04:39:14.037090Z
l2update,BTC-USD,[['sell', '18209.38', '0.04000000']],2023-01-12T04:39:14.037162Z
l2update,BTC-USD,[['sell', '18209.93', '0.01400000']],2023-01-12T04:39:14.040092Z
l2update,BTC-USD,[['sell', '18209.97', '0.00000000']],2023-01-12T04:39:14.042344Z
l2update,BTC-USD,[['sell', '18209.94', '0.00000000']],2023-01-12T04:39:14.042382Z
l2update,BTC-USD,[['sell', '18209.93', '0.00400000']],2023-01-12T04:39:14.043309Z
l2update,BTC-USD,[['sell', '18209.93', '0.00000000']],2023-01-12T04:39:14.045651Z
l2update,BTC-USD,[['sell', '18209.38', '0.08701000']],2023-01-12T04:39:14.048412Z
l2update,BTC-USD,[['buy', '18208.19', '0.04000000']],2023-01-12T04:39:14.052020Z
l2update,BTC-USD,[['buy', '18208.96', '0.22745810']],2023-01-12T04:39:14.052417Z
l2update,BTC-USD,[['buy', '18208.96', '0.20000000']],2023-01-12T04:39:14.052446Z
l2update,BTC-USD,[['sell', '18209.92', '0.01000000']],2023-01-12T04:39:14.055861Z
l2update,BTC-USD,[['sell', '18210.03', '0.00000000']],2023-01-12T04:39:14.058101Z
l2update,BTC-USD,[['sell', '18209.92', '0.00000000']],2023-01-12T04:39:14.060559Z
l2update,BTC-USD,[['sell', '18209.94', '0.02000000']],2023-01-12T04:39:14.060867Z
l2update,BTC-USD,[['buy', '18208.12', '0.14983272']],2023-01-12T04:39:14.065235Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729600']],2023-01-12T04:39:14.065285Z
l2update,BTC-USD,[['buy', '18208.66', '0.16475418']],2023-01-12T04:39:14.065318Z
l2update,BTC-USD,[['sell', '18209.94', '0.03000000']],2023-01-12T04:39:14.071200Z
l2update,BTC-USD,[['sell', '18209.93', '0.02000000']],2023-01-12T04:39:14.075877Z
l2update,BTC-USD,[['sell', '18209.94', '0.01000000']],2023-01-12T04:39:14.078542Z
l2update,BTC-USD,[['sell', '18209.93', '0.00000000']],2023-01-12T04:39:14.081055Z
l2update,BTC-USD,[['sell', '18209.92', '0.02000000']],2023-01-12T04:39:14.087907Z
l2update,BTC-USD,[['buy', '18208.13', '0.04000000']],2023-01-12T04:39:14.091617Z
l2update,BTC-USD,[['sell', '18209.92', '0.00000000']],2023-01-12T04:39:14.093134Z
l2update,BTC-USD,[['sell', '18209.94', '0.03000000']],2023-01-12T04:39:14.099410Z
l2update,BTC-USD,[['sell', '18209.38', '0.04000000']],2023-01-12T04:39:14.209186Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729600']],2023-01-12T04:39:14.213309Z
l2update,BTC-USD,[['buy', '18208.66', '0.10983782']],2023-01-12T04:39:14.213416Z
l2update,BTC-USD,[['sell', '18209.94', '0.01000000']],2023-01-12T04:39:14.215307Z
l2update,BTC-USD,[['buy', '18208.96', '0.22745806']],2023-01-12T04:39:14.221875Z
l2update,BTC-USD,[['buy', '18208.96', '0.25491612']],2023-01-12T04:39:14.222229Z
l2update,BTC-USD,[['buy', '18198.18', '6.17341026']],2023-01-12T04:39:14.310361Z
l2update,BTC-USD,[['sell', '18211.19', '0.00000000']],2023-01-12T04:39:14.311548Z
l2update,BTC-USD,[['sell', '18211.96', '0.00000000']],2023-01-12T04:39:14.316771Z
l2update,BTC-USD,[['sell', '18210.54', '0.10982651']],2023-01-12T04:39:14.330157Z
l2update,BTC-USD,[['sell', '18210.93', '0.05491648']],2023-01-12T04:39:14.333931Z
l2update,BTC-USD,[['sell', '18210.93', '0.02745838']],2023-01-12T04:39:14.333944Z
l2update,BTC-USD,[['sell', '18210.93', '0.00000000']],2023-01-12T04:39:14.334004Z
l2update,BTC-USD,[['sell', '18211.27', '0.27455540']],2023-01-12T04:39:14.341741Z
l2update,BTC-USD,[['sell', '18210.54', '0.13728478']],2023-01-12T04:39:14.341775Z
l2update,BTC-USD,[['sell', '18210.54', '0.16474284']],2023-01-12T04:39:14.341848Z
l2update,BTC-USD,[['sell', '18210.54', '0.19220090']],2023-01-12T04:39:14.345794Z
l2update,BTC-USD,[['sell', '18210.94', '0.00000000']],2023-01-12T04:39:14.492631Z
l2update,BTC-USD,[['buy', '18208.96', '0.05491612']],2023-01-12T04:39:14.528686Z
l2update,BTC-USD,[['buy', '18208.31', '0.20000000']],2023-01-12T04:39:14.543528Z
l2update,BTC-USD,[['sell', '18210.96', '0.00000000']],2023-01-12T04:39:14.580793Z
l2update,BTC-USD,[['sell', '18211.93', '0.14251424']],2023-01-12T04:39:14.593913Z
l2update,BTC-USD,[['sell', '18217.89', '0.00000000']],2023-01-12T04:39:14.596364Z
l2update,BTC-USD,[['sell', '18210.96', '0.05337593']],2023-01-12T04:39:14.618639Z
l2update,BTC-USD,[['sell', '18209.38', '0.08701000']],2023-01-12T04:39:14.746636Z
l2update,BTC-USD,[['sell', '18209.38', '0.04000000']],2023-01-12T04:39:14.749487Z
l2update,BTC-USD,[['buy', '18208.96', '0.02745806']],2023-01-12T04:39:14.750424Z
l2update,BTC-USD,[['buy', '18208.96', '0.00000000']],2023-01-12T04:39:14.750754Z
l2update,BTC-USD,[['buy', '18208.96', '0.02745806']],2023-01-12T04:39:14.757178Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729588']],2023-01-12T04:39:14.758706Z
l2update,BTC-USD,[['buy', '18208.96', '0.00000000']],2023-01-12T04:39:14.759723Z
l2update,BTC-USD,[['buy', '18208.66', '0.10983782']],2023-01-12T04:39:14.761385Z
l2update,BTC-USD,[['sell', '18209.38', '0.03000000']],2023-01-12T04:39:14.766154Z
l2update,BTC-USD,[['sell', '18209.38', '0.00000000']],2023-01-12T04:39:14.766154Z
l2update,BTC-USD,[['buy', '18208.66', '0.13729588']],2023-01-12T04:39:14.770291Z
