Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['sell', '21154.57', '0.05000000']],2023-01-17T16:36:37.221515Z
l2update,BTC-USD,[['sell', '21154.49', '0.02363700']],2023-01-17T16:36:37.221537Z
l2update,BTC-USD,[['sell', '21158.93', '0.23630689']],2023-01-17T16:36:37.225262Z
l2update,BTC-USD,[['sell', '21157.48', '0.94529225']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['buy', '21150.10', '0.23640541']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['sell', '21166.56', '4.72443351']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['buy', '21148.86', '0.47283850']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['buy', '21145.82', '0.94581323']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['buy', '21095.37', '4.74037606']],2023-01-17T16:36:37.225354Z
l2update,BTC-USD,[['sell', '21157.58', '0.00000000']],2023-01-17T16:36:37.226285Z
l2update,BTC-USD,[['sell', '21154.56', '0.02206922']],2023-01-17T16:36:37.227407Z
l2update,BTC-USD,[['buy', '21146.37', '0.00000000']],2023-01-17T16:36:37.227430Z
l2update,BTC-USD,[['buy', '21146.05', '0.00000000']],2023-01-17T16:36:37.228369Z
l2update,BTC-USD,[['sell', '21154.58', '0.00000000']],2023-01-17T16:36:37.228429Z
l2update,BTC-USD,[['buy', '21105.63', '0.00000000']],2023-01-17T16:36:37.228429Z
l2update,BTC-USD,[['sell', '21156.38', '0.00934673']],2023-01-17T16:36:37.230866Z
l2update,BTC-USD,[['buy', '21150.78', '0.00000000']],2023-01-17T16:36:37.231353Z
l2update,BTC-USD,[['buy', '21151.53', '0.17255009']],2023-01-17T16:36:37.232181Z
l2update,BTC-USD,[['sell', '21156.39', '0.00000000']],2023-01-17T16:36:37.232908Z
l2update,BTC-USD,[['buy', '21135.87', '0.00000000']],2023-01-17T16:36:37.233979Z
l2update,BTC-USD,[['sell', '21157.48', '0.00000000']],2023-01-17T16:36:37.233979Z
l2update,BTC-USD,[['buy', '21150.03', '0.00218303']],2023-01-17T16:36:37.234899Z
l2update,BTC-USD,[['sell', '21154.06', '0.07431404']],2023-01-17T16:36:37.234928Z
l2update,BTC-USD,[['sell', '21157.99', '0.61438545']],2023-01-17T16:36:37.234968Z
l2update,BTC-USD,[['buy', '21152.81', '0.00000000']],2023-01-17T16:36:37.234982Z
l2update,BTC-USD,[['buy', '21152.80', '0.23629145']],2023-01-17T16:36:37.234982Z
l2update,BTC-USD,[['buy', '21152.80', '0.10079298']],2023-01-17T16:36:37.234982Z
l2update,BTC-USD,[['sell', '21156.36', '0.01307306']],2023-01-17T16:36:37.235042Z
l2update,BTC-USD,[['buy', '21147.16', '0.13943619']],2023-01-17T16:36:37.235061Z
l2update,BTC-USD,[['buy', '21147.69', '0.23643234']],2023-01-17T16:36:37.235151Z
l2update,BTC-USD,[['sell', '21156.72', '0.00000000']],2023-01-17T16:36:37.235448Z
l2update,BTC-USD,[['sell', '21156.38', '0.00000000']],2023-01-17T16:36:37.235483Z
l2update,BTC-USD,[['buy', '21150.10', '0.00000000']],2023-01-17T16:36:37.236333Z
l2update,BTC-USD,[['sell', '21158.92', '0.00000000']],2023-01-17T16:36:37.237378Z
l2update,BTC-USD,[['buy', '21151.51', '0.00000000']],2023-01-17T16:36:37.237523Z
l2update,BTC-USD,[['sell', '21155.10', '0.00000000']],2023-01-17T16:36:37.238115Z
l2update,BTC-USD,[['sell', '21158.47', '0.00000000']],2023-01-17T16:36:37.238592Z
l2update,BTC-USD,[['sell', '21157.91', '0.00000000']],2023-01-17T16:36:37.238870Z
l2update,BTC-USD,[['sell', '21166.56', '0.00000000']],2023-01-17T16:36:37.239152Z
l2update,BTC-USD,[['buy', '21148.86', '0.00000000']],2023-01-17T16:36:37.239152Z
l2update,BTC-USD,[['buy', '21145.82', '0.00000000']],2023-01-17T16:36:37.239152Z
l2update,BTC-USD,[['buy', '21150.03', '0.00000000']],2023-01-17T16:36:37.239857Z
l2update,BTC-USD,[['buy', '21149.86', '0.00000000']],2023-01-17T16:36:37.240215Z
l2update,BTC-USD,[['sell', '21155.64', '0.10400000']],2023-01-17T16:36:37.240688Z
l2update,BTC-USD,[['sell', '21155.65', '0.08879777']],2023-01-17T16:36:37.240805Z
l2update,BTC-USD,[['sell', '21155.08', '0.00000000']],2023-01-17T16:36:37.241384Z
l2update,BTC-USD,[['sell', '21156.40', '0.00992986']],2023-01-17T16:36:37.243233Z
l2update,BTC-USD,[['buy', '21151.53', '0.27891543']],2023-01-17T16:36:37.243489Z
l2update,BTC-USD,[['sell', '21157.89', '0.00000000']],2023-01-17T16:36:37.245165Z
l2update,BTC-USD,[['sell', '21155.64', '0.00400000']],2023-01-17T16:36:37.247027Z
l2update,BTC-USD,[['sell', '21157.57', '0.00000000']],2023-01-17T16:36:37.248087Z
l2update,BTC-USD,[['buy', '21147.16', '0.00000000']],2023-01-17T16:36:37.248363Z
l2update,BTC-USD,[['sell', '21158.28', '0.98352269']],2023-01-17T16:36:37.249369Z
l2update,BTC-USD,[['buy', '21148.24', '0.09199074']],2023-01-17T16:36:37.249394Z
l2update,BTC-USD,[['sell', '21156.36', '2.36293957']],2023-01-17T16:36:37.249403Z
l2update,BTC-USD,[['buy', '21144.36', '0.00000000']],2023-01-17T16:36:37.249413Z
l2update,BTC-USD,[['sell', '21157.88', '1.59978325']],2023-01-17T16:36:37.249421Z
l2update,BTC-USD,[['sell', '21157.88', '1.69177399']],2023-01-17T16:36:37.249431Z
l2update,BTC-USD,[['sell', '21154.56', '0.07206922']],2023-01-17T16:36:37.249443Z
l2update,BTC-USD,[['sell', '21208.99', '0.00000000']],2023-01-17T16:36:37.250532Z
l2update,BTC-USD,[['buy', '21143.92', '0.00000000']],2023-01-17T16:36:37.250837Z
l2update,BTC-USD,[['sell', '21155.65', '0.00000000']],2023-01-17T16:36:37.250965Z
l2update,BTC-USD,[['sell', '21155.91', '0.00963830']],2023-01-17T16:36:37.251608Z
l2update,BTC-USD,[['sell', '21154.05', '0.02793070']],2023-01-17T16:36:37.251649Z
l2update,BTC-USD,[['sell', '21154.56', '0.09570599']],2023-01-17T16:36:37.251729Z
l2update,BTC-USD,[['sell', '21162.56', '0.00000000']],2023-01-17T16:36:37.254483Z
l2update,BTC-USD,[['sell', '21218.13', '0.00000000']],2023-01-17T16:36:37.254799Z
l2update,BTC-USD,[['buy', '21122.00', '0.00000000']],2023-01-17T16:36:37.255898Z
l2update,BTC-USD,[['sell', '21163.00', '0.00000000']],2023-01-17T16:36:37.255939Z
l2update,BTC-USD,[['sell', '21155.88', '0.00481915']],2023-01-17T16:36:37.256024Z
l2update,BTC-USD,[['sell', '21154.05', '0.12247525']],2023-01-17T16:36:37.256175Z
l2update,BTC-USD,[['buy', '21148.48', '0.70637619']],2023-01-17T16:36:37.256226Z
l2update,BTC-USD,[['sell', '21155.91', '0.00000000']],2023-01-17T16:36:37.256360Z
l2update,BTC-USD,[['sell', '21172.11', '0.00000000']],2023-01-17T16:36:37.257792Z
l2update,BTC-USD,[['sell', '21171.67', '0.00000000']],2023-01-17T16:36:37.259317Z
l2update,BTC-USD,[['sell', '21158.51', '0.00000000']],2023-01-17T16:36:37.260377Z
l2update,BTC-USD,[['sell', '21157.87', '0.09199074']],2023-01-17T16:36:37.260699Z
l2update,BTC-USD,[['sell', '21156.08', '0.01500911']],2023-01-17T16:36:37.260717Z
l2update,BTC-USD,[['buy', '21152.80', '0.04079298']],2023-01-17T16:36:37.260778Z
l2update,BTC-USD,[['sell', '21155.88', '0.00000000']],2023-01-17T16:36:37.260819Z
l2update,BTC-USD,[['sell', '21154.56', '0.07363677']],2023-01-17T16:36:37.262780Z
l2update,BTC-USD,[['buy', '21151.53', '0.17255009']],2023-01-17T16:36:37.264960Z
l2update,BTC-USD,[['buy', '21137.13', '0.00000000']],2023-01-17T16:36:37.265525Z
l2update,BTC-USD,[['sell', '21154.48', '0.05000000']],2023-01-17T16:36:37.265805Z
l2update,BTC-USD,[['sell', '21155.96', '0.01232371']],2023-01-17T16:36:37.268401Z
l2update,BTC-USD,[['buy', '21152.44', '0.09455171']],2023-01-17T16:36:37.268451Z
l2update,BTC-USD,[['buy', '21149.50', '0.00000000']],2023-01-17T16:36:37.268734Z
l2update,BTC-USD,[['sell', '21154.56', '0.02363677']],2023-01-17T16:36:37.271986Z
l2update,BTC-USD,[['sell', '21155.76', '0.00857143']],2023-01-17T16:36:37.273558Z
l2update,BTC-USD,[['sell', '21154.06', '0.17381404']],2023-01-17T16:36:37.273626Z
l2update,BTC-USD,[['sell', '21156.35', '0.80680768']],2023-01-17T16:36:37.273689Z
l2update,BTC-USD,[['sell', '21154.04', '0.07871575']],2023-01-17T16:36:37.273710Z
l2update,BTC-USD,[['buy', '21144.50', '0.00000000']],2023-01-17T16:36:37.275152Z
l2update,BTC-USD,[['sell', '21155.75', '0.05428571']],2023-01-17T16:36:37.276132Z
l2update,BTC-USD,[['sell', '21153.52', '0.06445000']],2023-01-17T16:36:37.276206Z
l2update,BTC-USD,[['sell', '21154.05', '0.17247525']],2023-01-17T16:36:37.276326Z
l2update,BTC-USD,[['sell', '21155.96', '0.00000000']],2023-01-17T16:36:37.277279Z
l2update,BTC-USD,[['sell', '21155.76', '0.00000000']],2023-01-17T16:36:37.278376Z
l2update,BTC-USD,[['sell', '21154.04', '0.10902979']],2023-01-17T16:36:37.280075Z
l2update,BTC-USD,[['sell', '21155.99', '0.00214286']],2023-01-17T16:36:37.280115Z
l2update,BTC-USD,[['sell', '21153.52', '0.00000000']],2023-01-17T16:36:37.280322Z
l2update,BTC-USD,[['sell', '21155.75', '0.05000000']],2023-01-17T16:36:37.280681Z
l2update,BTC-USD,[['buy', '21133.80', '0.00000000']],2023-01-17T16:36:37.281158Z
l2update,BTC-USD,[['sell', '21157.54', '0.00000000']],2023-01-17T16:36:37.281166Z
l2update,BTC-USD,[['sell', '21154.48', '0.00000000']],2023-01-17T16:36:37.283883Z
l2update,BTC-USD,[['sell', '21154.03', '0.02793070']],2023-01-17T16:36:37.284487Z
l2update,BTC-USD,[['buy', '21140.32', '2.37232416']],2023-01-17T16:36:37.284500Z
l2update,BTC-USD,[['sell', '21154.86', '0.23635237']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['buy', '21151.76', '0.23638686']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['sell', '21156.10', '0.47267708']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['buy', '21150.52', '0.47280139']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['sell', '21159.14', '0.94521807']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['buy', '21147.48', '0.94573900']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['sell', '21187.96', '4.71966250']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['buy', '21138.40', '4.73072660']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['buy', '21118.42', '4.73520114']],2023-01-17T16:36:37.284549Z
l2update,BTC-USD,[['sell', '21154.06', '0.07431404']],2023-01-17T16:36:37.285282Z
l2update,BTC-USD,[['sell', '21154.06', '0.04400000']],2023-01-17T16:36:37.286119Z
l2update,BTC-USD,[['buy', '21151.53', '0.27891730']],2023-01-17T16:36:37.288165Z
l2update,BTC-USD,[['sell', '21154.03', '0.07793070']],2023-01-17T16:36:37.288189Z
l2update,BTC-USD,[['buy', '21152.44', '0.00000000']],2023-01-17T16:36:37.288244Z
l2update,BTC-USD,[['buy', '21152.80', '0.01079298']],2023-01-17T16:36:37.289147Z
l2update,BTC-USD,[['sell', '21154.05', '0.07793070']],2023-01-17T16:36:37.290929Z
l2update,BTC-USD,[['buy', '21138.14', '0.00000000']],2023-01-17T16:36:37.290946Z
l2update,BTC-USD,[['sell', '21154.06', '0.00000000']],2023-01-17T16:36:37.292254Z
l2update,BTC-USD,[['sell', '21154.86', '0.00000000']],2023-01-17T16:36:37.293723Z
l2update,BTC-USD,[['sell', '21154.04', '0.03031404']],2023-01-17T16:36:37.294149Z
l2update,BTC-USD,[['sell', '21155.90', '0.01366185']],2023-01-17T16:36:37.294242Z
l2update,BTC-USD,[['sell', '21154.04', '0.12981404']],2023-01-17T16:36:37.294261Z
l2update,BTC-USD,[['buy', '21149.85', '2.45320208']],2023-01-17T16:36:37.294347Z
l2update,BTC-USD,[['sell', '21153.51', '0.02793070']],2023-01-17T16:36:37.294357Z
l2update,BTC-USD,[['sell', '21155.88', '0.01313070']],2023-01-17T16:36:37.295909Z
l2update,BTC-USD,[['sell', '21154.03', '0.12193070']],2023-01-17T16:36:37.295930Z
l2update,BTC-USD,[['buy', '21126.40', '7.84850000']],2023-01-17T16:36:37.295944Z
l2update,BTC-USD,[['buy', '21151.76', '0.00000000']],2023-01-17T16:36:37.296616Z
l2update,BTC-USD,[['buy', '21149.85', '2.42956492']],2023-01-17T16:36:37.297338Z
l2update,BTC-USD,[['sell', '21154.04', '0.03031404']],2023-01-17T16:36:37.299821Z
l2update,BTC-USD,[['buy', '21136.91', '0.00100000']],2023-01-17T16:36:37.300533Z
l2update,BTC-USD,[['sell', '21155.91', '0.00656535']],2023-01-17T16:36:37.300588Z
l2update,BTC-USD,[['sell', '21154.02', '0.12988804']],2023-01-17T16:36:37.300599Z
l2update,BTC-USD,[['sell', '21157.52', '0.01049140']],2023-01-17T16:36:37.301021Z
l2update,BTC-USD,[['sell', '21157.52', '0.00078949']],2023-01-17T16:36:37.301086Z
l2update,BTC-USD,[['buy', '21101.36', '0.00000000']],2023-01-17T16:36:37.301194Z
l2update,BTC-USD,[['sell', '21157.52', '0.00000000']],2023-01-17T16:36:37.301557Z
l2update,BTC-USD,[['buy', '21147.07', '0.00000000']],2023-01-17T16:36:37.301584Z
l2update,BTC-USD,[['buy', '21144.37', '0.00000000']],2023-01-17T16:36:37.301584Z
l2update,BTC-USD,[['buy', '21141.02', '0.19300000']],2023-01-17T16:36:37.301584Z
l2update,BTC-USD,[['buy', '21134.54', '0.19200000']],2023-01-17T16:36:37.301584Z
l2update,BTC-USD,[['buy', '21128.05', '0.19500000']],2023-01-17T16:36:37.301584Z
l2update,BTC-USD,[['sell', '21154.03', '0.07793070']],2023-01-17T16:36:37.303258Z
l2update,BTC-USD,[['sell', '21155.84', '0.00328267']],2023-01-17T16:36:37.305938Z
l2update,BTC-USD,[['sell', '21154.03', '0.17743070']],2023-01-17T16:36:37.306062Z
l2update,BTC-USD,[['sell', '21154.05', '0.02793070']],2023-01-17T16:36:37.306571Z
l2update,BTC-USD,[['sell', '21153.51', '0.07193070']],2023-01-17T16:36:37.308531Z
l2update,BTC-USD,[['sell', '21153.50', '0.09454700']],2023-01-17T16:36:37.308564Z
l2update,BTC-USD,[['sell', '21157.49', '0.00000000']],2023-01-17T16:36:37.308828Z
l2update,BTC-USD,[['sell', '21256.90', '0.00000000']],2023-01-17T16:36:37.310658Z
l2update,BTC-USD,[['buy', '21148.24', '0.00000000']],2023-01-17T16:36:37.311021Z
l2update,BTC-USD,[['sell', '21155.74', '0.00796605']],2023-01-17T16:36:37.312676Z
l2update,BTC-USD,[['sell', '21154.01', '0.05000000']],2023-01-17T16:36:37.312863Z
l2update,BTC-USD,[['sell', '21154.03', '0.07793070']],2023-01-17T16:36:37.313181Z
l2update,BTC-USD,[['sell', '21154.56', '0.00000000']],2023-01-17T16:36:37.314232Z
l2update,BTC-USD,[['sell', '21157.88', '1.59978325']],2023-01-17T16:36:37.315312Z
l2update,BTC-USD,[['sell', '21153.51', '0.02793070']],2023-01-17T16:36:37.315717Z
l2update,BTC-USD,[['buy', '21145.29', '0.19200000']],2023-01-17T16:36:37.316593Z
l2update,BTC-USD,[['buy', '21121.71', '0.19400000']],2023-01-17T16:36:37.316593Z
l2update,BTC-USD,[['buy', '21134.54', '0.73300000']],2023-01-17T16:36:37.316593Z
l2update,BTC-USD,[['buy', '21128.05', '1.27500000']],2023-01-17T16:36:37.316593Z
l2update,BTC-USD,[['buy', '21151.53', '0.17255009']],2023-01-17T16:36:37.316774Z
l2update,BTC-USD,[['sell', '21166.55', '0.00000000']],2023-01-17T16:36:37.318275Z
l2update,BTC-USD,[['sell', '21154.03', '0.02793070']],2023-01-17T16:36:37.318695Z
l2update,BTC-USD,[['sell', '21155.65', '0.61027145']],2023-01-17T16:36:37.320411Z
l2update,BTC-USD,[['sell', '21155.71', '0.01070248']],2023-01-17T16:36:37.320426Z
l2update,BTC-USD,[['buy', '21151.98', '0.09455376']],2023-01-17T16:36:37.320441Z
l2update,BTC-USD,[['sell', '21155.70', '0.00535124']],2023-01-17T16:36:37.320448Z
l2update,BTC-USD,[['sell', '21153.51', '0.12743070']],2023-01-17T16:36:37.320596Z
l2update,BTC-USD,[['sell', '21153.50', '0.13854700']],2023-01-17T16:36:37.320655Z
l2update,BTC-USD,[['sell', '21154.02', '0.15352540']],2023-01-17T16:36:37.324443Z
l2update,BTC-USD,[['sell', '21155.71', '0.00000000']],2023-01-17T16:36:37.325400Z
l2update,BTC-USD,[['sell', '21157.34', '0.00000000']],2023-01-17T16:36:37.325480Z
l2update,BTC-USD,[['sell', '21155.74', '0.00000000']],2023-01-17T16:36:37.325487Z
l2update,BTC-USD,[['sell', '21153.51', '0.02793070']],2023-01-17T16:36:37.325492Z
l2update,BTC-USD,[['sell', '21155.70', '0.00000000']],2023-01-17T16:36:37.325555Z
l2update,BTC-USD,[['sell', '21154.02', '0.12988804']],2023-01-17T16:36:37.326891Z
l2update,BTC-USD,[['buy', '21149.36', '0.00218303']],2023-01-17T16:36:37.328590Z
l2update,BTC-USD,[['sell', '21154.29', '0.23635871']],2023-01-17T16:36:37.328613Z
l2update,BTC-USD,[['buy', '21151.20', '0.23639320']],2023-01-17T16:36:37.328613Z
l2update,BTC-USD,[['buy', '21121.71', '1.81400000']],2023-01-17T16:36:37.328624Z
l2update,BTC-USD,[['buy', '21151.23', '0.10636797']],2023-01-17T16:36:37.328673Z
l2update,BTC-USD,[['buy', '21150.52', '0.00000000']],2023-01-17T16:36:37.331636Z
l2update,BTC-USD,[['buy', '21149.11', '0.00000000']],2023-01-17T16:36:37.331909Z
l2update,BTC-USD,[['buy', '21148.49', '0.00000000']],2023-01-17T16:36:37.331933Z
l2update,BTC-USD,[['buy', '21149.48', '0.82267079']],2023-01-17T16:36:37.332138Z
l2update,BTC-USD,[['sell', '21156.73', '0.00000000']],2023-01-17T16:36:37.332240Z
l2update,BTC-USD,[['buy', '21148.57', '0.00000000']],2023-01-17T16:36:37.332247Z
l2update,BTC-USD,[['buy', '21149.48', '0.00000000']],2023-01-17T16:36:37.332300Z
l2update,BTC-USD,[['sell', '21153.51', '0.12743070']],2023-01-17T16:36:37.332418Z
l2update,BTC-USD,[['sell', '21153.49', '0.05000000']],2023-01-17T16:36:37.332764Z
l2update,BTC-USD,[['sell', '21156.10', '0.00000000']],2023-01-17T16:36:37.334191Z
l2update,BTC-USD,[['buy', '21151.98', '0.00000000']],2023-01-17T16:36:37.334191Z
l2update,BTC-USD,[['buy', '21151.20', '0.00000000']],2023-01-17T16:36:37.336523Z
l2update,BTC-USD,[['sell', '21154.01', '0.00000000']],2023-01-17T16:36:37.336637Z
l2update,BTC-USD,[['buy', '21149.36', '0.00000000']],2023-01-17T16:36:37.338696Z
l2update,BTC-USD,[['sell', '21153.51', '0.02793070']],2023-01-17T16:36:37.338956Z
l2update,BTC-USD,[['sell', '21155.15', '0.19200000']],2023-01-17T16:36:37.340854Z
l2update,BTC-USD,[['sell', '21155.78', '0.01117162']],2023-01-17T16:36:37.340865Z
l2update,BTC-USD,[['sell', '21154.04', '0.05395140']],2023-01-17T16:36:37.341468Z
l2update,BTC-USD,[['sell', '21155.71', '0.01699199']],2023-01-17T16:36:37.341549Z
l2update,BTC-USD,[['buy', '21148.22', '0.00000000']],2023-01-17T16:36:37.341969Z
l2update,BTC-USD,[['sell', '21153.50', '0.09454700']],2023-01-17T16:36:37.342269Z
l2update,BTC-USD,[['sell', '21153.49', '0.14950000']],2023-01-17T16:36:37.344455Z
l2update,BTC-USD,[['sell', '21155.70', '0.00558581']],2023-01-17T16:36:37.344585Z
l2update,BTC-USD,[['sell', '21157.33', '0.07800000']],2023-01-17T16:36:37.346330Z
l2update,BTC-USD,[['buy', '21144.90', '0.69900000']],2023-01-17T16:36:37.348815Z
l2update,BTC-USD,[['sell', '21165.81', '1.35100000']],2023-01-17T16:36:37.348899Z
l2update,BTC-USD,[['sell', '21162.29', '0.50000000']],2023-01-17T16:36:37.348907Z
l2update,BTC-USD,[['sell', '21259.86', '0.00000000']],2023-01-17T16:36:37.351003Z
l2update,BTC-USD,[['buy', '21114.95', '0.00000000']],2023-01-17T16:36:37.351003Z
l2update,BTC-USD,[['sell', '21153.49', '0.05000000']],2023-01-17T16:36:37.351180Z
l2update,BTC-USD,[['buy', '21148.23', '0.00000000']],2023-01-17T16:36:37.351466Z
l2update,BTC-USD,[['sell', '21154.05', '0.00000000']],2023-01-17T16:36:37.351906Z
l2update,BTC-USD,[['sell', '21155.65', '0.61306435']],2023-01-17T16:36:37.352687Z
l2update,BTC-USD,[['buy', '21149.39', '1.33039598']],2023-01-17T16:36:37.352738Z
l2update,BTC-USD,[['buy', '21144.13', '0.08000000']],2023-01-17T16:36:37.352812Z
l2update,BTC-USD,[['sell', '21155.13', '0.47269865']],2023-01-17T16:36:37.352826Z
l2update,BTC-USD,[['sell', '21153.63', '1.06736255']],2023-01-17T16:36:37.352882Z
l2update,BTC-USD,[['sell', '21169.14', '0.00000000']],2023-01-17T16:36:37.353393Z
l2update,BTC-USD,[['sell', '21154.04', '0.03031404']],2023-01-17T16:36:37.355493Z
l2update,BTC-USD,[['sell', '21155.59', '0.00991920']],2023-01-17T16:36:37.356515Z
l2update,BTC-USD,[['sell', '21153.51', '0.12743070']],2023-01-17T16:36:37.357150Z
l2update,BTC-USD,[['sell', '21155.65', '0.61027145']],2023-01-17T16:36:37.357670Z
l2update,BTC-USD,[['sell', '21155.59', '0.00000000']],2023-01-17T16:36:37.360946Z
l2update,BTC-USD,[['buy', '21149.25', '0.00218303']],2023-01-17T16:36:37.361295Z
l2update,BTC-USD,[['sell', '21157.07', '0.00000000']],2023-01-17T16:36:37.361856Z
l2update,BTC-USD,[['sell', '21154.70', '0.00000000']],2023-01-17T16:36:37.364546Z
l2update,BTC-USD,[['sell', '21154.29', '0.25999608']],2023-01-17T16:36:37.365588Z
l2update,BTC-USD,[['buy', '21149.52', '0.47282380']],2023-01-17T16:36:37.365622Z
l2update,BTC-USD,[['sell', '21153.48', '0.03031404']],2023-01-17T16:36:37.369051Z
l2update,BTC-USD,[['buy', '21149.25', '0.00000000']],2023-01-17T16:36:37.372042Z
l2update,BTC-USD,[['sell', '21155.59', '0.01571533']],2023-01-17T16:36:37.372881Z
l2update,BTC-USD,[['sell', '21155.60', '0.01131565']],2023-01-17T16:36:37.372927Z
l2update,BTC-USD,[['sell', '21154.04', '0.00000000']],2023-01-17T16:36:37.374715Z
l2update,BTC-USD,[['sell', '21153.49', '0.00000000']],2023-01-17T16:36:37.375057Z
l2update,BTC-USD,[['sell', '21153.48', '0.26031404']],2023-01-17T16:36:37.377017Z
l2update,BTC-USD,[['buy', '21147.69', '0.73643234']],2023-01-17T16:36:37.377084Z
l2update,BTC-USD,[['buy', '21145.17', '0.02000000']],2023-01-17T16:36:37.377131Z
l2update,BTC-USD,[['buy', '21151.47', '0.09455605']],2023-01-17T16:36:37.377169Z
l2update,BTC-USD,[['sell', '21153.49', '0.55146457']],2023-01-17T16:36:37.377555Z
l2update,BTC-USD,[['sell', '21157.04', '0.00000000']],2023-01-17T16:36:37.377859Z
l2update,BTC-USD,[['buy', '21130.66', '0.00000000']],2023-01-17T16:36:37.378502Z
l2update,BTC-USD,[['sell', '21155.59', '0.00000000']],2023-01-17T16:36:37.379556Z
l2update,BTC-USD,[['sell', '21154.03', '0.00000000']],2023-01-17T16:36:37.380514Z
l2update,BTC-USD,[['sell', '21153.51', '0.02793070']],2023-01-17T16:36:37.380627Z
l2update,BTC-USD,[['sell', '21158.08', '0.00000000']],2023-01-17T16:36:37.382780Z
l2update,BTC-USD,[['sell', '21153.51', '0.00000000']],2023-01-17T16:36:37.382807Z
l2update,BTC-USD,[['sell', '21155.60', '0.00000000']],2023-01-17T16:36:37.382893Z
l2update,BTC-USD,[['sell', '21157.32', '0.09199074']],2023-01-17T16:36:37.382969Z
l2update,BTC-USD,[['sell', '21155.57', '0.00785766']],2023-01-17T16:36:37.382996Z
l2update,BTC-USD,[['sell', '21153.49', '0.78146457']],2023-01-17T16:36:37.383065Z
l2update,BTC-USD,[['sell', '21252.91', '1.05368111']],2023-01-17T16:36:37.386380Z
l2update,BTC-USD,[['buy', '21109.46', '0.76494592']],2023-01-17T16:36:37.386380Z
l2update,BTC-USD,[['buy', '21150.65', '0.23639932']],2023-01-17T16:36:37.386421Z
l2update,BTC-USD,[['sell', '21153.49', '0.88096457']],2023-01-17T16:36:37.386430Z
l2update,BTC-USD,[['sell', '21155.57', '0.00000000']],2023-01-17T16:36:37.387695Z
l2update,BTC-USD,[['sell', '21155.63', '0.00895758']],2023-01-17T16:36:37.389944Z
l2update,BTC-USD,[['sell', '21153.47', '0.23000000']],2023-01-17T16:36:37.390011Z
l2update,BTC-USD,[['sell', '21153.47', '0.28000000']],2023-01-17T16:36:37.390023Z
l2update,BTC-USD,[['sell', '21170.45', '0.00000000']],2023-01-17T16:36:37.390349Z
l2update,BTC-USD,[['sell', '21153.49', '0.78146457']],2023-01-17T16:36:37.391910Z
l2update,BTC-USD,[['sell', '21155.68', '0.02799428']],2023-01-17T16:36:37.394015Z
l2update,BTC-USD,[['sell', '21158.07', '0.00000000']],2023-01-17T16:36:37.394181Z
l2update,BTC-USD,[['sell', '21216.19', '0.00000000']],2023-01-17T16:36:37.394459Z
l2update,BTC-USD,[['sell', '21155.63', '0.00000000']],2023-01-17T16:36:37.394509Z
l2update,BTC-USD,[['sell', '21153.47', '0.23000000']],2023-01-17T16:36:37.395862Z
l2update,BTC-USD,[['sell', '21154.57', '0.00000000']],2023-01-17T16:36:37.396311Z
l2update,BTC-USD,[['sell', '21155.63', '0.00844718']],2023-01-17T16:36:37.398378Z
l2update,BTC-USD,[['sell', '21153.46', '0.23000000']],2023-01-17T16:36:37.398429Z
l2update,BTC-USD,[['sell', '21153.48', '0.35981404']],2023-01-17T16:36:37.398496Z
l2update,BTC-USD,[['buy', '21144.85', '0.04000000']],2023-01-17T16:36:37.398516Z
l2update,BTC-USD,[['sell', '21169.37', '0.00100000']],2023-01-17T16:36:37.398574Z
l2update,BTC-USD,[['buy', '21075.24', '0.05237622']],2023-01-17T16:36:37.402571Z
l2update,BTC-USD,[['sell', '21154.02', '0.17988804']],2023-01-17T16:36:37.402713Z
l2update,BTC-USD,[['sell', '21155.68', '0.01000000']],2023-01-17T16:36:37.403464Z
l2update,BTC-USD,[['sell', '21155.70', '0.00000000']],2023-01-17T16:36:37.403688Z
l2update,BTC-USD,[['sell', '21155.71', '0.00000000']],2023-01-17T16:36:37.403834Z
l2update,BTC-USD,[['sell', '21155.63', '0.00000000']],2023-01-17T16:36:37.404219Z
l2update,BTC-USD,[['sell', '21158.06', '0.00000000']],2023-01-17T16:36:37.405797Z
l2update,BTC-USD,[['sell', '21155.64', '0.01270238']],2023-01-17T16:36:37.406322Z
l2update,BTC-USD,[['sell', '21153.46', '0.28000000']],2023-01-17T16:36:37.406418Z
l2update,BTC-USD,[['sell', '21154.02', '0.12988804']],2023-01-17T16:36:37.408562Z
l2update,BTC-USD,[['sell', '21153.45', '0.23000000']],2023-01-17T16:36:37.409884Z
